context_id	word	gold_sense_id	positions	context
40	attack_nn	0	52-58	Here they delayed a few minutes, as if expecting an attack; until finding that the object of their solicitude had safely crossed the field and plunged into the distant woods, they rode away at a rapid pace in the same direction.
41	attack_nn	0	51-57	A single instance of discipline sprang from a rude attack made by one of the larger boys, Consider Gisborne, on one whose helplessness appealed strongly to the teacher's sensibilities, Job Luce.
42	attack_nn	0	176-182	Abandoned by all but the Jesuits, whose alliance was even more fatal than the enmity of the other parties, M. de VilliAe at length became satisfied that he could not stand the attack of the press, and must either silence it or retire.
43	attack_nn	0	103-109	It was during the Captain's absence at headquarters that some of the traitor Arnold's soldiers made an attack on the mansion.
44	attack_nn	0	141-148	Its sympathy for my brethren in bonds -- its scathing denunciations of slaveholders -- its faithful exposures of slavery -- and its powerful attacks upon the upholders of the institution -- sent a thrill of joy through my soul, such as I had never felt before!
45	attack_nn	0	246-252	Among the cities granted to the latter Loxa was particularly specified, with a condition that he should immediately take command of it in person, for the council thought the favor he enjoyed with the Castilian monarchs might avert the threatened attack.
46	attack_nn	0	38-44	I thought I had just awoke, after the attack which was made upon me by the assassin, when I was on my way to Mr. Marisett's house.
47	attack_nn	0	58-64	But then, the work itself, with the exception of a feeble attack now and then from the prolific pen of Skimmer, (who wrote for several publications,) was noticed by the press with favour.
48	attack_nn	0	161-167	"being protected by the batteries of New-York, Governor's Island, and Red Hook; that, on the arrival of their fleet through the Sound, instead of making a direct attack on New-York, they should land at Kingsbridge, and take up a position across the island of New-York, cut off all communication with the mainland, and, blockading General Washington by land and water, compel him to capitulate on their own terms. """
49	attack_nn	0	13-19	In his first attack he used the arms, which in general have been considered as belonging to the other side of the question.
50	attack_nn	2	134-140	Indeed such was the shattered condition of the little tenement, that you might easily have imagined it suffering from a forty years ' attack of chronic disease, and quite unfit for the habitation of so great a military hero.
51	attack_nn	0	158-164	"Though Kemp declares here that his "" imployment for the pageant was utterly spent, "" yet Anthony furnished the city shows for 1605, 1611, and (in spite of an attack made on him by Middleton in 1613 -- see my ed."
52	attack_nn	0	281-287	trampling of Old Tom might be heard on the stair-case, as in vociferous converse with our host he came down from the chamber, wherein, by some strange process of persuasion assuredly peculiar to himself, Harry had forced him to go through the ceremony of ablution, previous to his attack upon the viands, which were in truth not likely to be dealt with more mercifully in consequence of this delay.
53	attack_nn	0	75-82	I can not afford to be irritable and captious, nor to waste all my time in attacks.
54	attack_nn	0	57-64	It knots, that it may unravel, itself; one of its slopes attacks, the other relieves.
55	attack_nn	0	171-177	Now, supposing even that Dr. Channing had in some degree mistaken the character of Bonaparte, we can not admit that this would at all justify the critic in his outrageous attack; but, independently of this consideration, we must also remark, that, according to our judgment
56	attack_nn	0	104-110	But how do we know, but that for the strength gained by the journey, my frame could not have stood this attack.
57	attack_nn	0	231-237	In the spring of 1821, he accompanied his wife to Hartford, Connecticut, to obtain, medical assistance for her relief from a cancer; which was removed, with some hopes of a permanent cure; but in the summer of 1822, it renewed its attack and in a few weeks carried her to the grave.
58	attack_nn	0	267-273	On the 5th of October, 1778, the legion was ordered to Little Egg Harbour, with a body of Jersey and Pennsylvania militia, and a field piece from colonel Proctor's regiment of artillery, the whole under the command of Pulaski, for the defence of the place against an attack, which was expected from the enemy then on that coast.
59	attack_nn	0	144-150	They had become somewhat accustomed to small arms, and though they had a dread of them, yet it was not sufficient to deter them from making the attack after having congregated in such numbers, and having become so wrought up by each other.
60	attack_nn	0	92-98	His private character, integrity, and professional attainments offered no feasible point of attack, nothing upon which to found an imputation.
61	attack_nn	0	389-395	"A day was appointed, but being unacquainted with the art of writing, or the use of numbers, the period was designated by a bundle of sticks, every stick representing a day; each of the confederated chiefs prepared a bundle corresponding in number with those of his associates, one of which was to be burned daily; and the committing of the last to the flames, was to be the signal for the attack. """
62	attack_nn	0	181-187	In this belief, and that Coates had marched out to give him battle, the American partisan withdrew to a defile in the rear of his then position, and quietly prepared to receive the attack.
63	attack_nn	0	204-210	on either side, crowned most commonly by dense and intricate masses of forest, through which and without a guide, our little army was compelled to pass, -- presented opportunities for frequent ambush and attack, in which, very inferior forces, if properly commanded, might, with little danger to themselves, overwhelm and utterly destroy an advancing enemy.
64	attack_nn	2	212-218	"It is rather a singular thing for a street musician to sing such songs as you do, and in such a manner, "" -- then, after a pause, during which she did not volunteer any information on the subject, he renewed the attack, with, "" You must have had some instruction."
65	attack_nn	0	192-198	They were collected, when I came up to them, on a small knoll, or rocky hillock, on the very edge of the marsh, and were engaged in loud and wordy argument concerning the propriety of another attack upon the Frondeurs; which counsel was strenuously advocated by some, while others as violently demanded that they should wait the arrival of a reinforcement, which had been already summoned from Pont Mousson.
66	attack_nn	0	150-156	"I gathered from him enough to convince me that my fears, which I have already spoken of, were true; and as I afterwards heard the facts of that fatal attack, I will here relate them to you. """
67	attack_nn	0	68-74	The public felt this event the more that its proximate cause was an attack made upon his brother's house by Paradisi, now imprisoned in the Castle of St. Angelo, pending a law process for proof of his accusations.
68	attack_nn	0	28-34	"When our troops went to the attack of Louisburg, Whitfield gave them this motto, "" Nil desperandum, Christo Duce; "" an admirable one for our own flag."
69	attack_nn	0	31-37	"Still the worst of his present attack was passed, and it was only what the physicians facetiously call the "" tail of the gout "" that gave him any inconveniences."
70	attack_nn	0	80-86	An idea prevailed, that Hawley had only retired for a time, and would renew the attack next morning; but the true state of the armies was soon understood, and after being exposed to the storm for five hours, Charles Edward entered Falkirk, and took possession of the cannon, baggage, and all the military stores of Hawley.
71	attack_nn	0	95-101	deeds of Christian charity, and by the time it was concluded, the boys awoke, eager to make an attack upon the luncheon.
72	attack_nn	0	313-319	In executing this duty, friends and fellow-citizens, you are to use courage and discretion; courage, that you may not be daunted by any lawless attempt that this man may make with his rifle and his dogs to oppose you; and discretion, which here means caution and prudence, that he may not escape from this sudden attack?
73	attack_nn	0	27-33	This is the first point of attack, the only immediate palliative which there seems any hope of applying.
74	attack_nn	0	4-10	The attack of the Boston Teachers upon the Board of Education and its Secretary has failed, - signally and disgracefully failed.
75	attack_nn	0	55-61	Upon meeting my friends, they commenced a simultaneous attack upon me for having, as they averred, left them in a most eccentric manner the day before.
76	attack_nn	0	311-318	Such are some of the disadvantages of a light sandy soil; and, in thoroughly examining many of the fruit gardens of the middle states the last few seasons, we could not fail to be struck with the fact that in nine cases out of ten, where a variety of fruit was unusually liable to disease, to blight, or to the attacks of
77	attack_nn	0	11-17	species of attack against which - we protest is too mean-spirited to deserve refutation.
78	attack_nn	0	109-115	The defences of our common Christianity have been compelled into new dispositions, by the altered methods of attack employed by adversaries.
79	attack_nn	0	4-10	The attack here alluded to relates not to the public works, but to the whig policy of burrowing thirteen hundred thousand dollars, in violation of the constitution.
80	attack_nn	0	311-317	"The good people of England were not so enlightened at the * "" The old jealousies of which it "" (a standing army) "" was the object, no longer exist, and there can be no doubt that the establishment of a properly trained military force is not only indispensable to guaranty the national independence from hostile attack, but that it is the best force that can be employed to maintain internal tranquillity and order. """
81	attack_nn	0	68-74	But he rejected the compromise indignantly, and still continued his attack on my face, as though nothing short of that would satisfy him.
82	attack_nn	0	60-66	One half of these, under Col. Campbell, immediately made an attack upon the town.
83	attack_nn	0	55-61	Mr. Calhoun has had to sustain a tremendous battery of attack, at the present session, from the two great leaders of the Opposition, Mr. Clay and Mr. Webster; and these encounters of intellect-whatever may be thought of the propriety of time and place-have presented scenes of an
84	attack_nn	0	33-39	If it be such as will warrant an attack, I am seized with a strong desire to carry it, either by surprise or by storm.
85	attack_nn	0	186-192	It is within the memory of a large portion of the profession, that typhoid fever was supposed to be a disease which, in its early stages at least, might be so far counteracted by a bold attack as to reduce to a few days ' duration a siege which otherwise might be continued for weeks, exposing the patient to
86	attack_nn	0	126-132	The two congenial spirits then together went to a loop-hole which commanded the whole ground, and speedily arranged a plan of attack, and the different parts which each of their companies should take in carrying it into execution.
87	attack_nn	0	83-89	"Many of our men immediately fled; but the greater number rushed on to the intended attack. """
88	attack_nn	0	97-103	While places situated in the interior and on navigable streams have been the favorite objects of attack, the sea-board, in almost all countries, has been nearly exempt.
89	attack_nn	0	131-137	18* // The development of Comte's system, after the outlines of it had been completed in his own mind, was delayed, in 1826, by an attack of mental disease, from which, if it had been left to take its own course, he thinks he should have speedily recovered.
90	attack_nn	0	71-77	188 Stewart's life Mr. Stewart mm for a moment startled by this sudden attack; but, instantly recovering his self-possession, lie placed
91	attack_nn	0	46-52	William, however, advanced immediately to the attack of the ambuscaders.
92	attack_nn	0	88-94	The Moors, who had quickly placed themselves in order of battle to receive the expected attack, on seeing but one person, now looked to Abdelasis for their orders.
93	attack_nn	0	61-67	His brain was predisposed to disease, as is evident from the attack of convulsion from which he was scarcely yet
94	attack_nn	0	85-92	* * * * * * God bless the sons of Harvard, and preserve our Alma Mater from the open attacks of enemies, the secret treachery of hypocritical friends, and from the baleful influence of every wrong principle to be found in her own heart. '
95	attack_nn	1	107-113	By obliging him to put his mortars on shore, and to transport them some distance overland, we so delay his attack that our troops may be concentrated in great force to oppose his onset.
96	attack_nn	0	32-38	Bugeaud's plan is this: Instant attack with an overwhelming force of artillery, cavalry and infantry of the Line, (which, he asserts, he has now all ready in position in anticipation of this event, and well disposed to act,) on all the barricades
97	attack_nn	0	36-42	This being the usual Indian hour of attack and surprise, and the Sioux being known to be in the neighborhood, the camp was instantly on the alert.
98	attack_nn	0	59-65	The colonel will therefore consider the order to stand the attack of the
99	attack_nn	0	205-212	"Ferris had naturally a robust constitution, and it was slow in confessing the sapping and mining process that had been going on ever since he was born, so that he had had many of what he called "" singular attacks "" before he felt permanently the worse for them."
100	attack_nn	0	104-110	last August the government uncovered a military plot to end the war by killing Saddam Hussein in a bomb attack.
101	attack_nn	0	31-37	Engel was already aligning the attack periscope as Gericke swung his glasses to focus on the two frigates.
102	attack_nn	0	4-10	The attack that really lent urgency to Lon Nol's requests for outside military aid (see THE NATION) was a show of Communist power and Cambodian impotence at Saang, a handsome French provincial town only 15 miles south of Phnom-Penh on the west bank of the Bassac River.
103	attack_nn	0	144-151	Indeed, they are widely seen to be an excuse for ongoing American and British bombing of Iraq; the targets have no relation to preventing Iraqi attacks against vulnerable minorities.
104	attack_nn	0	141-148	But as the trail of bodies that began with the first bombing of the World Trade Center in 1993 continues to lengthen, we need to ask why the attacks
105	attack_nn	0	174-181	After Israeli police and Palestinian demonstrators clashed on Jerusalem's Temple Mount a year ago and 21 Arabs were shot dead, a number of Palestinians retaliated with knife attacks on Jews inside Israel proper.
106	attack_nn	0	130-136	There had existed a remote possibility that the regimentalcommander might order the battalion of the division reserve to make the attack, and
107	attack_nn	0	10-16	We invite attack because our potential enemies know that the United States today could not survive a big thermonuclear attack.
108	attack_nn	0	107-113	// A West German intelligence official said there were strong indications that the Arabs were preparing an attack on behalf of Libya, but
109	attack_nn	0	20-26	"When I had my heart attack, in Cambridge, two years ago, my lease was up, and I told Mr. Braun I didn't know whether I'd be coming hack, but he held the place for me without a lease, and he didn't raise the rent. """
110	attack_nn	0	15-21	The saturation attack squandered formations of surface darts, hypersonic cruisers and sub-orbitals with a profligacy unusual for the enemy.
111	attack_nn	0	13-19	Faisal under attack With the exception of heavy Algerian and Sudanese involvement, the degree of other Arab militancy drops rapidly in direct proportion to distance from Israel.
112	attack_nn	0	66-72	Begin's basic argument is that Israel must protect itself against attack, and it was reinforced last week when Palestinian terrorists struck a kibbutz along the Israeli-Lebanese border.
113	attack_nn	0	63-69	politician knows how to exploit this appearance of being under attack and gain audience sympathy.
114	attack_nn	0	9-15	When the attack came in the film or novel, it would be satisfying.
115	attack_nn	2	10-17	Among the attacks involving Chili's family that will be probed at this week's hearings is that against Lerothodi Ikaneng, a defector from the football club who went to the Chili family for help and was a friend of Chili's son Sibusiso.
116	attack_nn	0	158-164	"In the heat of their anger, many Israelis interviewed today expressed frustration with the fruits of peace and Rabin's strategy for securing citizens against attack. """
117	attack_nn	1	31-37	""" I understand she had a heart attack, "" Regan said quietly. """
118	attack_nn	0	563-569	We believe that the United States should pursue, on an urgent basis, serious strategic arms control negotiations consistent with the maintenance of overall parity with the Soviet Union, including, to the fullest extent possible: // - A mutual and verifiable freeze on the testing, production, and deployment of nuclear warheads, missiles and other delivery systems; // - Major, mutual, balanced and verifiable reductions of nuclear forces to lower equivalent levels, with special attention to destabilizing weapons that are vulnerable to or capable of preemptive attack; // - Strict adherence by both sides to all arms control agreements negotiated to date; // - Measures to prevent the use of nuclear weapons by each superpower, such as expanding political and technical mechanisms to reduce the risk of war by accident or miscalculation, including hot lines among nuclear weapons states and joint United States/Soviet stations to enhance the command and control of nuclear weapons systems; // - Systematic multilateral efforts, both political and technical, to restrain the reckless commerce in sensitive
119	attack_nn	0	71-78	"' Much as the Wise Use Movement is a coalition, Pritchard believes its attacks will ultimately bring large and small conservation groups together. """
120	attack_nn	0	66-72	The formless couch was beginning to give me a sensory deprivation attack.
121	attack_nn	0	135-141	Develop an adequate passive defense in the form of shelters, civil-defense organizations, and means of rehabilitating the nation after attack.
122	attack_nn	0	51-57	This can happen abruptly in an acute angle-closure attack, or it can occur more insidiously in chronic angle-closure glaucoma.
123	attack_nn	0	10-16	political attack yesterday on Charles A. Buckley, who reH Isponded with a bitter attack on Senate Majority Leader! '
124	attack_nn	0	73-79	The drones came swooping toward us, and it became clear that their first attack hadn't been a mistake.
125	attack_nn	1	255-261	Some leaders, such as Jack Gravely, executive secretary of the Virginia branch of the National Association for the Advancement of Colored People, point out that Mr. Jackson, through his unwillingness in the primary season to compromise and his relentless attack on some party practices, has so changed the standards against which black political leadership is measured that things may never be the same.
126	attack_nn	0	69-75	I didn't mean it to come out that harshly, but damn it, I felt under attack here.
127	attack_nn	0	60-66	@@379087 For the next decade, whenever there is a terrorist attack anywhere in the world, there will be those blaming it on America: if only America had not been distracted from the war on terrorism by the war in Iraq, if only America had not stirred Muslim resentment and increased al-Qaeda recruitment by invading Iraq.
128	attack_nn	0	19-26	"Ten days after the attacks, State Department experts cataloged for Powell a dozen "" silver linings. """
129	attack_nn	0	63-70	Lebanese gesture With the Palestinian fatalities in the Nov. 9 attacks, Syrian, President Hafez al-Assad could feel the need to make some gesture of support for the Palestinian cause.
130	attack_nn	0	22-28	But to take Pearson's attack lying down, day after day.
131	attack_nn	1	113-119	It finally subsided, and though he was exhausted for days afterward, he did not truly believe he had had a heart attack.
132	attack_nn	0	14-21	German U-boat attacks on American merchant ships had ended three years of debate about whether the United States should enter the war.
133	attack_nn	0	50-57	They have killed several unarmed civilians during attacks on agricultural cooperatives guarded by Sandinista militiamen who fought the rebels.
134	attack_nn	0	195-201	Seizing on a story with, so to speak, grass-roots appeal, some metropolitan newspapers and broadcasters devoted more space and time to the cleanup issue last week, than they did to the terrorist attack at the Iraqi embassy in Paris or anything going on in Congress.
135	attack_nn	0	124-131	"Referring to the recent mayoral campaign in New York City, the Republican leader accused the Democrats of "" dema- ' gogic "" attacks and "" making a political football "" out of rent control."
136	attack_nn	0	108-115	As we will be discussing in Chapter 15, the value of levels of cholesterol in the blood in predicting heart attacks is not simple, although I think there is complete agreement that our diet should not make it go up too much.
137	attack_nn	0	125-131	The day is saved and the Indians routed only by the skill of Colonel Bouquet, who feigns a retreat, lures the Indians to the attack and, with a cunning that rivals that of his enemy, launches a countercharge by men hidden on the Indians ' flank.
138	attack_nn	0	146-152	The most dangerous plaques are those prone to rupture; the explosive release of clotting factors and other cells into the blood can cause a heart attack.
139	attack_nn	0	71-77	For nearly 16 years, Alabama's AIDS segregation policy was under legal attack by the American Civil Liberties Union and other groups.
140	attack_nn	0	123-130	The AIDS virus insinuates itself into the genetic makeup of T cells, destroying them or preventing them from orchestrating attacks on disease organisms.
141	attack_nn	0	67-73	The duty officer had programmed it to pass on word of the reported attack and had added the information that Shubra planned to respond to the call for help.
142	attack_nn	0	147-153	One was that Jordan's attractive blond companion, Martha Coleman, 36, a longtime civil rights worker in Fort Wayne, was in any way involved in the attack.
143	attack_nn	0	33-40	The terrorists behind the Madrid attacks were major drug dealers, with a network stretching from Morocco through Spain to Belgium and the Netherlands.
144	attack_nn	0	44-50	That puts them at elevated risk for a heart attack within five years.
145	attack_nn	0	130-136	In Part IV, as noted in the previous chapter, Schelling follows the same pattern in his discussion of protection against surprise attack.
146	attack_nn	0	53-60	Active for Islam specially in light of the terrorist attacks of September 11, 2001, it's important to point out the deep ecological teachings inherent in Islam, and the very real onthe-ground projects that have developed from them.
147	attack_nn	0	277-284	At least one face is familiar to U.S. investigators: Ramzi Binalshibh, a 29-year-old Yemeni who appears wearing a red kaffiyeh, was named as an unindicted co-conspirator of Zacarias Moussaoui, the French operative arrested in August and indicted Dec. 11 for planning terrorist attacks.
148	attack_nn	0	31-37	In preparing the psychological attack on a city, Genghis Khan began with two examples of what awaited the people.
149	attack_nn	0	62-68	Normally 50,000 people work in the twin towers, but the first attack came when many workers were not yet in their offices.
150	attack_nn	0	184-191	They feel the war in Vietnam could be concluded honorably if only the parties concerned accepted U Thant's three points, beginning with the first which calls for the suspension of air attacks on North Vietnam.
151	attack_nn	3	109-115	tightness and breathlessness, attacks of shortness of breath after strenuous activity, and being woken by an attack of shortness of breath (table 2).
152	attack_nn	1	22-28	I would have a sudden attack of swooning feminine weakness.
153	attack_nn	0	52-58	At any rate, this poor old Mr. Chandler had a heart attack last night, that's all I know.
154	attack_nn	0	22-29	During three separate attacks spanning 35 minutes, none of Kitty Genovese's neighbors tried to intervene.
155	attack_nn	0	51-58	Nevertheless, I needed to know more, to refute the attacks bound to come from the Temple.
156	attack_nn	0	113-119	They had a full-time job trying to protect the British destroyers stationed in the harbor, which were also under attack from Vichy French forces.
157	attack_nn	0	55-62	And yet, despite the frequency and deadliness of their attacks, almost nothing is known about individual bombers.
158	attack_nn	0	105-111	Watson describes his own shortcomings of laziness and lack of direction; his narrow escape from physical attack by a female crystallographer when he challenged her theories; the abrasive personality of talented Co-worker Crick; an incredible high school-level error by brilliant Chemist Linus Pauling that temporarily threw him off course, enabling Watson and Crick to win the DNA race;
159	attack_nn	0	53-59	I raise the question because this form of ad hominem attack is quite popular these days, especially (but not exclusively
160	attack_nn	0	154-160	This lands him in difficulties with Gothic architecture which he is forced to explain not as an expression of the feudal and monastic Zeitgeist but as an attack on it.
161	attack_nn	0	13-20	The Sept. 11 attacks, ironically, interrupted the last stage of the Administration's defense review, which was to focus on the need to retool the Department of Defense to deal with longer-term threats.
162	attack_nn	0	24-30	Albert responded to the attack by beating up the white man, a crime so severe for a black youth that he fled Union Springs, terrified that he would be lynched.
163	attack_nn	1	31-37	""" All I know is he had a heart attack."
164	attack_nn	0	122-128	Without such temperature sebsitivity, the vaccine viruses could well cause an infection at least as virulent as a natural attack.
165	attack_nn	0	50-57	At irregular intervals, Pasternak staged surprise attacks on the villa, testing its security.
166	attack_nn	0	32-39	distraught over the news of the attacks to humor me.
167	attack_nn	0	191-197	The Pentagon's shopping list for hardware would allow the Army to buy 840 Ml tanks and 870 Bradley fighting vehicles, the infantry's controversial new troop carrier; the Navy to get four new attack submarines, one Trident-missile sub, two cruisers, three guided-missile destroyers, various other ships and 120 F/A-18 aircraft, and the Air Force to buy 48 F-15 fighter planes, 216 F-16 aircraft and 21 C-5 cargo planes.
168	attack_nn	0	10-16	""" A great attack has to be made on the soggy complacency of some managements and the appalling indifference of some workers, "" he declared."
169	attack_nn	0	84-90	"in Saint-Rmy, France, Kirkpatrick declared she was "" surprised and hurt "" about the attack on her performance."
170	attack_nn	0	71-77	Soon she begins reading more of it --) Mrs. Jones, 56, died of a heart attack Wednesday evening at the home.
171	attack_nn	0	65-71	"It was, said Jerusalem's liberal Jewish Mayor Teddy Kollek, "" an attack and an insult "" not only to Palestinians but to the very concept of coexistence between Arabs and Jews."
172	attack_nn	0	49-55	Birdie Tebbetts may have bolstered the Cleveland attack by using Ray Barker, who went to camp on the Portland roster, at first base.
173	attack_nn	0	107-114	"@@342663 When the clandestine leadership of the Palestinian uprising issued a call last week for increased attacks on Jews "" using all the means of struggle available, "" the response was swift."
174	attack_nn	0	35-41	In 1835, when Ben Milam ordered an attack on San Antonio, one group refused to obey the order until Arnold could return from a scouting trip to lead them.
175	attack_nn	0	38-44	He was keenly aware that for his next attack to succeed he needed to prevent the Tyrians from concentrating their forces at that narrow point.
176	attack_nn	1	103-110	"At our clinic, and at other top heart clinics across the country, our patients almost never have heart attacks, "" Agatston says. """
177	attack_nn	0	121-128	' Some US officials are also angered by what they suspect is Assad ' s quiet encouragement of the attempted cross-border attacks from southern Lebanon into Israel.
178	attack_nn	0	71-78	The zoning proposals also have been coming under a mounting barrage of attacks by real estate and community groups, including the New York Real Estate Board and the Queensboro Chamber of Commerce.
179	attack_nn	0	10-16	After its attack on President Nixon's foreign policy, the agency transmitted a straightforward
180	attack_nn	0	148-154	Its reporters and their families shop in the same markets, walk the same streets and sit in the same cafes that have long been at risk of terrorist attack.
181	attack_nn	0	154-160	If either the United States or one of its allies is attacked by nuclear weapons, this retaliatory force will certainly be employed in retribution for the attack.
182	attack_nn	0	8-14	was his attack on the French Revolution in Reflections on the French Revolution (1790).
183	attack_nn	0	4-11	air attacks, destroying the radar there, though so far the Russians had not launched a ground attack as expected.
184	attack_nn	0	227-233	The Republican presidential nominee charged that Mr. Johnson's televised announcement of retaliatory United States air strikes on North Vietnam gave the Communists time in which they could have bolstered their defenses for the attack.
185	attack_nn	0	34-40	And how strong must a US military attack be to have a significant impact on the course of the war?
186	attack_nn	0	118-125	The Post also reported that dozens of women returning from war duty in Iraq have sought assistance because of alleged attacks by fellow soldiers while overseas.
187	attack_nn	0	56-62	Angry Businessman The scope of the Justide Department's attack on interlocking directorates is suggested by one of its targets last month, Paul C. Cabot.
188	attack_nn	0	36-42	It could have been another spectral attack, a second bombing to haunt the old ghost.
