context_id	word	gold_sense_id	positions	context
55	afternoon_nn	0	265-274	While wondering at the happiness his presence occasioned, and congratulating himself upon his good fortune in getting into such agreeable companionship, a woman came in, and asked in rather an angry tone, why the piece of linen she had purchased there the previous afternoon had not been sent to her house as she had requested.
56	afternoon_nn	0	127-136	You know your wages are high, and my demands upon your time are proportionately so; if, therefore, you can give up your weekly afternoon visit and your visit yearly, and be content to take care of little Johnny and do the work when I am out, always laying the table with one extra plate -- provided husband brings somebody home to dine -- and do the other duties about the house
57	afternoon_nn	0	12-21	One Sabbath afternoon, in the winter of 1753, as he lay on a couch, in the full possession of those noble faculties he had borne so meekly, listening to one of Sherlock's Sermons, his wife beside and his children around him, the gentle and exalted spirit of
58	afternoon_nn	0	180-189	It directs the opening and closing of the schools with prayers; fixes the hours of daily attendance at from eight to eleven, or seven to tenin the morning, and one to three in the afternoon; prescribes instruction in spelling
59	afternoon_nn	0	34-43	we may send for these things this afternoon, but perhaps not till to-morrow.
60	afternoon_nn	0	87-96	I sent Byrne up the stream to endeavour to find a better Place; but he returned in the afternoon without any success: he reported that about three or four miles above the tent a branch joined the stream, that he had travelled up it six or seven miles, but not far enough to say where it quitted the main stream; the low plains were several inches under water from the present rain; and the ground that appeared the driest was the worst to travel on, being a wet, loose, sandy bog.
61	afternoon_nn	0	101-110	"The barge all at once emerged from the narrow and gloomy pass which it had been threading during the afternoon, into a broader sheet of water, and at the same moment, the setting sun shone bright upon the summit of "" The Temple, "" which stood on an angle at the intersection of three bayous, two of which led by various routes into the bay of Barritaria; the third, was that which they had just descended."
62	afternoon_nn	0	31-40	It was then pretty late in the afternoon of a short day, and I felt a little uneasy about the chances of missing my way, should the night overtake me.
63	afternoon_nn	0	165-174	A wide and grassy lawn, seperated from the road by a stone wall, and dotted with elms and oaks, with a gray old mansion in the background, slept in the beams of the afternoon sun.
64	afternoon_nn	0	26-35	About four o'clock in the afternoon, after refreshment at the hospitable Mr. Oldhame's, they started to go home; and as they trode, again, the same road through the woods, toward the wide, weary Barrens, the way seemed wearier than before.
65	afternoon_nn	0	105-114	Their marriage was settled to take place in six weeks at Boston; and Captain Ellis had left New York the afternoon of the cutting out of the schooner to proceed to Boston to have her refitted for a voyage to England, whither he intended to take his bride as soon as they were wedded.
66	afternoon_nn	0	201-210	"Elvira had just got possession, by stealth, of a new novel; that species of reading being absolutely prohibited in Mrs. Wilson's house, she had crept up to the garret, and was promising herself a long afternoon of stolen pleasure. """
67	afternoon_nn	0	91-100	"Mrs. Daggett, nettled by her sister's hint, rose and said, "" that, as she was going in the afternoon to attend a meeting in a distant part of the town, (for, "" said she, "" no one can say that distance or weather ever keeps me from my duties,) she had no more time to waste. """
68	afternoon_nn	0	76-85	In imagination, as I lay in my berth on ship-board, I used to take pleasant afternoon rambles through the town; down St. James-street and up Great George's, stopping at various places of interest and attraction.
69	afternoon_nn	0	19-28	Then a ride Sunday afternoon costs me three dollars.
70	afternoon_nn	0	7-16	As the afternoon waned, the broker's mind grew calmer.
71	afternoon_nn	0	188-197	Having returned their salutations with graceful dignity, he followed them into the camp, when they all sat down to a plentiful repast, consisting of fresh fish and venison, which had that afternoon been taken from pond and surrounding forest by the devoted band, and prepared and kept in readiness, untasted, for the expected reception of their royal leader.
72	afternoon_nn	0	65-74	We resolved ourselves into a sort of committee of the whole, one afternoon; and after a long and somewhat spirited debate, came to the unanimous conclusion that, in the course of human events, it became necessary to employ the most effective measures to procure additional supplies from the cellar.
73	afternoon_nn	0	367-376	And, having reached Bologna, I tried to gain time, or at least avoid another night-ride, by taking a private carriage (vetturino) this afternoon for Ferrara, thirty miles further on, sleep there to-night, and catch a Diligence or Mail-Coach to-morrow morning, so as to reach Padua in the evening: but no -- there is no coach out of Padua Venice-ward till 4 to-morrow afternoon, and I should gain nothing
74	afternoon_nn	0	135-144	The national republicans said they'd heard thunder before now, and seen dreadful black clouds all over the sky, and they'd seen a fair afternoon and a bright rainbow after all that.
75	afternoon_nn	0	80-89	But the latter felt too tired to walk about a great deal, and spent most of the afternoon in the hotel, while his uncle was off attending to some business.
76	afternoon_nn	0	132-141	and the hollow moan Of the fitful breeze had a plaintive tone; And it seemed, though in the heart of June, Like the year's autumnal afternoon.
77	afternoon_nn	0	129-138	"At length, one of the young men who had been in communication with the bottles, mentioned as lying cool among the ivy during the afternoon, protested that he would bring a rail to serve as a pry, unless his companions desisted from further eating of their own free will. """
78	afternoon_nn	0	190-199	He was very anxious to see his mother; but Doctor R --, desirous of making as great a change in the child's appearance and manner as possible, kept him at his house all night, and until the afternoon of the next day.
79	afternoon_nn	0	39-48	If you walk or drive among them in the afternoon, they are panting like gourminds after a turtle dinner.
80	afternoon_nn	0	64-73	Thus did the time pass onward; ' till, on on a close and sultry afternoon, in the latter part of autumn, when the thunderclouds were mustering thick over the azure vault, and now and then a pale flash on the far horizon succeeded by a distant rumble, told of the coming hurricane, that three or four horsemen, whose dress and accoutrements proclaimed them at once to be Spaniards from the fortress, were seen to issue from the forest, and ride rapidly across the little plain toward Guarica's dwelling.
81	afternoon_nn	0	163-172	When we were at St. Louis, several gentlemen of the Fur Company had kindly offered to procure for us a hunter and guide suited for our purposes, and on coming one afternoon to the office, we found there a tall and exceedingly well-dressed man with a face so open and frank that it attracted our notice at once.
82	afternoon_nn	0	20-29	Though early in the afternoon, everything was quiet; but upon mounting the side we found four or five sailors lounging about the forecastle, under an awning.
83	afternoon_nn	0	146-155	"In the evening, having supped, we went to the theatre, where I revenged myself upon the "" heavy man, "" and the "" light comedian, "" who had in the afternoon made merry at my expense for carrying the harp, by getting up a hiss for the former gentleman, who knew not one single word of his part, and by hitting the latter individual upon the nose with an apple, for which latter feat (as the actor was a great favorite,) I was hounded out of the theatre, and narrowly escaped being carried to the watch-house."
84	afternoon_nn	0	134-143	At noon where they halted the face of the country was much as it was when they set out in the morning; but, after a rapid ride in the afternoon, the vegetation entirely disappeared except the rank grass, leaving a broad prairie before them.
85	afternoon_nn	0	207-216	"Louis looked at Dr. Wilkinson; and Reginald answered for himself -- "" I am much obliged, ma'am; and, if you please, thank Mrs. Paget for me, but as it is not a half-holiday, I shall not be able to come this afternoon."
86	afternoon_nn	0	7-16	"In the afternoon Kisel asked leave to avail himself of a permit which Eliot had obtained for him, to go on the opposite side of the river to a little brook, whence he had often brought a mess of trout for the officers ' table; for our friend Kisel was skilled in the craft of angling, and might have served Cruikshank for an illustration of Johnson's definition of the word, "" a fishing-rod, with a bait at one end and a fool at the other; "" but happily, as it proved, our fool had some "" subtlety in his simplicity. """
87	afternoon_nn	0	14-23	It was a fine afternoon; there was no wind, and I hoped, by walking, to have a view of the great temple before night.
88	afternoon_nn	0	43-52	, my son intends going a step further this afternoon, but I shall myself remain under your comfortable roof.
89	afternoon_nn	0	18-27	He had passed the afternoon in his favourite recreation, that of fowling in the woods, and was returning home with about twenty wild pigeons, as the trophies of his success, when, late in the evening, in the vicinity of his mother's residence, he overheard some voices in a thick wood through which he was passing.
90	afternoon_nn	0	55-64	At Hudson, in Ohio, at half past three o'clock, in the afternoon, full intelligence is received of all the transactions of business, and of all iraportaut events that have transpired in the city of New York up to three o'clock.
91	afternoon_nn	0	6-15	Every afternoon the Dissenters crowded to a simpler worship, 204 James had waited twenty-four hours, expecting, as it should seem, the performance of Lundy's promises; and in twenty-four hours the arrangements for the defence of Londonderry were complete.
92	afternoon_nn	0	84-93	By some accident, Big Elk became separated from his hunting companions, late in the afternoon of a winter's day.
93	afternoon_nn	0	33-42	"It was towards the middle of the afternoon, as she was so reclining, -- her Bible half open, her little transparent fingers lying listlessly between the leaves, -- suddenly she heard her mother's voice, in sharp tones, in the verandah. """
94	afternoon_nn	0	160-169	It might have been a week after our glimpse of Lord Lovely, that Harry, who had been expecting a letter, which, he told me, might possibly alter his plans; one afternoon came bounding on board the ship, and sprang down the hatchway into the between-decks, where, in perfect solitude,
95	afternoon_nn	0	44-53	It was the seventh day of my flight, in the afternoon, and I had thrown myself upon the ground, as I almost hoped, to die; when I heard at a distance a sudden firing of guns, at first a volley, and then an irregular succession of discharges, which convinced me there was a battle waging nigh at hand.
96	afternoon_nn	0	21-30	"rrhe next day in the afternoon, "" he exercised, "" as Gov."
97	afternoon_nn	0	22-31	And now, in the sunny afternoon, there could hardly be a spectacle more picturesque than the vista of that noble street, stretching into the interminable distance between two rows of lofty edifices, from every window of which, and many a balcony, flaunted gay and gorgeous carpets, bright silks, scarlet cloths with rich golden fringes, and Gobelin tapestry, still lustrous with varied hues, though the product of antique looms.
98	afternoon_nn	0	30-39	We go to Church, forenoon and afternoon, and sometimes dine in the Village, at Frank's, or elsewhere.
99	afternoon_nn	0	57-66	I would sometimes be sick in the morning and well in the afternoon.
100	afternoon_nn	0	61-70	Two minutes earlier, she'd pulled into the garage on a sunny afternoon, another school year over, U2 playing on the radio.
101	afternoon_nn	0	54-63	When the scruffy-looking teen showed up uninvited one afternoon at the artist's door, Sendak politely turned him away but invited Arthur to telephone him
102	afternoon_nn	0	10-19	On Monday afternoon the judges retired to their chambers.
103	afternoon_nn	0	62-71	lust jumped out of it, out of my seat, out of my job (for the afternoon).
104	afternoon_nn	0	154-163	She would pull Jillie out of school and out of his life and maybe Jillie was a figment of medicine dreams and he wasn't an alien But no, because the very afternoon Jillie didn't show up for lunch and he got sent to the principal's office for pounding his fist on his desktop in fifth period, he asked the secretary if Jillie was in school.
105	afternoon_nn	0	4-13	"One afternoon in early fall, Mr. Gersten, an eternally boyish, 71-year-old former protege of Joseph Papp, was showing off the final stages of the Beaumont refurbishment when he came to the makeshift box office in the theater's dusty lobby. """
106	afternoon_nn	0	7-16	In the afternoon, I drove down to the square.
107	afternoon_nn	0	104-113	Old shopping lists and ticket stubs and wads of listed newsprint come falling around Pafko in the faded afternoon.
108	afternoon_nn	0	19-28	Then, finally, the afternoon of war in January and February this year, with Sheikh Mujib released from arrest and returned to power as Prime Minister of a new nation facing enormous problems.
109	afternoon_nn	0	108-117	"I have already told Mr. Robichaux, Mr. Waymark and Mrs. Withers that you will return their calls later this afternoon. """
110	afternoon_nn	0	49-58	A week after the shooting, I opened the door one afternoon and saw her lugging three suitcases, two cosmetic cases, and a carton of self-help books up the porch steps.
111	afternoon_nn	0	32-41	Miss Ferrell called on Thursday afternoon and said she wanted to go over Julian's list for colleges with me after the SATs on Saturday, instead of our planned chat beforehand.
112	afternoon_nn	0	168-177	"A Fairfax doctor and his wife, who were robbed of their Nissan Maxima at Tysons in 1989, said they were parking their car in Terrace B near Bloomingdale's in the early afternoon when a man with a gun demanded their car. """
113	afternoon_nn	0	83-92	I see some old deer sign and the tracks of a coyote that came through the previous afternoon when the snow was still wet with the afternoon's relative warmth; the
114	afternoon_nn	0	65-74	Out of all the things she could've been doing on such a pleasant afternoon, she was in a plush hotel bathroom, running game, as usual.
115	afternoon_nn	0	66-75	He and Joanne were going to play the lead roles in Picnic at that afternoon's matinee.
116	afternoon_nn	0	44-53	"He was returning to his condominium from an afternoon jog when he was lured into a car, handcuffed and then taken south to the U.S. border at Niagara Falls. """
117	afternoon_nn	0	32-41	Services were held for him this afternoon at o funeral home in a Negro section of northeast Washington.
118	afternoon_nn	0	11-20	Then, that afternoon, the White House press office asked the three networks for one-half hour of prime time for a Presidential statement about taxes.
119	afternoon_nn	0	31-40	Rememberinghis exhaustion that afternoon, he thought he'd drop off to sleep quickly.
120	afternoon_nn	0	33-42	If he could have traveled to the afternoon of the tenth, prior to the accident and the shoot-out with Kokoschka, he would have done so in the hope of saving Danny.
121	afternoon_nn	0	63-72	Lady Dustan insisted he sit in a chair by the fire, though the afternoon was warm.
122	afternoon_nn	0	12-21	In the late afternoon we knocked off work, having unearthed the boulder to its southern polar slope.
123	afternoon_nn	0	30-39	""" Well, that doesn't last all afternoon."
124	afternoon_nn	0	214-223	Of course it was too early to expect a full report on the list of eleven parasites that Aachen had relayed to the comrades there; obviously museums and galleries would not open till ten, which would be four in the afternoon here.
125	afternoon_nn	0	33-42	She liked to go to movies in the afternoon and to seances in the evenings.
126	afternoon_nn	0	58-67	Peter had watched Huey whittling for much of the previous afternoon, but he hadn't been able to tell what Huey was working on.
127	afternoon_nn	0	25-34	"@@312091 It was Saturday afternoon in New York, and the Journal-American's Columnist ("" Man About Manhattan "") and Theater Critic John McClain had a date with Mrs. Anne Ford, recently divorced from Henry Ford II."
128	afternoon_nn	0	149-159	On circuit judges going to church in the morning were to wear scarlet robes, hoods, and mantles, and to sit in their black cornered caps, but in the afternoons to wear scarlet robes with stole and scarlet hood and again to sit in cornered caps.
129	afternoon_nn	0	23-32	Arlo Guthrie ON a late afternoon recently, The Bitter End, a small, cellarlike night club on
130	afternoon_nn	0	13-22	Later in the afternoon, she read me a chapter of the novel.
131	afternoon_nn	0	12-21	That Friday afternoon, June 24, John came home and went upstairs to take a nap.
132	afternoon_nn	0	11-20	ON TUESDAY afternoon, after my firm had closed its doors forever, I consulted with our aghast old lawyer, Horatio Carter, whose white cuffs fluttered like moths as I spoke, and told him that I meant to plead guilty to an indictment for embezzlement.
133	afternoon_nn	0	91-100	""" Well, "" Mike Maloney said, "" it's because while I was preaching to him at the table this afternoon, something began to happen."
134	afternoon_nn	0	5-14	"This afternoon, Mr. Mahon opened the debate by conceding that, in the past, he and a majority of his colleagues had opposed major civil defense spending programs. """
135	afternoon_nn	0	28-37	"And something to drink, for afternoon, "" Waclaw told them. """
136	afternoon_nn	0	64-73	I had never swayed in a Pawleys Island hammock on a lazy summer afternoon.
137	afternoon_nn	0	22-31	""" How ' bout tomorrow afternoon at two? """
138	afternoon_nn	0	40-49	Finally the whole bunch was waiting one afternoon at the corner of an alley on the route home from school.
139	afternoon_nn	0	37-46	The dry surface layer, lifted by the afternoon wind, dusted her damp skin.
140	afternoon_nn	0	89-98	But the world had not seen the bluff Cardinal weeping alone in his private chapel on the afternoon of Nov. 22, 1963, after he received news of the assassination.
141	afternoon_nn	0	29-38	Spade was at a table set for afternoon tea when the fortyish matron entered from Spokane's Sprague Avenue
142	afternoon_nn	0	52-61	Poet rode new bicycle into countryside on Christmas afternoon.
143	afternoon_nn	0	71-80	Shaw and the other recruiter planned to fly to Midland together in the afternoon.
144	afternoon_nn	0	9-18	By early afternoon he was on his way, the carpet rolled up and tied behind him.
145	afternoon_nn	0	43-52	"Let's see, that's... "" "" That's one in the afternoon, Betty."
146	afternoon_nn	0	4-13	One afternoon, when we had been on the water about a week, I climbed to the roof of the bridge.
147	afternoon_nn	0	46-55	At a few minutes after one o'clock on Tuesday afternoon Carlo Tufa was able to stand on the floor of the valley, one hundred feet from the entrance to the ancient wine cellar, and look back up the mountain, over the terraces, all the way to the city wall and to the Thin Gate, and even a few yards inside it, and see one continuous line of people.
148	afternoon_nn	0	37-46	It is obvious that she has spent the afternoon at the beauty parlor.
149	afternoon_nn	0	165-174	@@61830 About three minutes before the tip-off of Sunday's Tournament of the Americas game, the Cuban players mounted what turned out to be their best attack of the afternoon.
150	afternoon_nn	0	9-18	The late afternoon sun accentuated the colors anti clearly defined the red, white, and blue flowers that formed a precise rectangular design be-low us.
151	afternoon_nn	0	7-16	In the afternoon, about 4,000 protesters massed in the central square and set up a podium under a monument to Babur, an Uzbek prince, where speakers complained of unemployment and living in poverty.
152	afternoon_nn	0	174-183	Mrs Stark, to compensate for not having been any help to him in finding somewhere to live, offered to contribute homemade snacks and left with him a little early on a Friday afternoon to help with preparations.
153	afternoon_nn	0	44-53	@@774723 1 Two Years Earlier // One weekday afternoon in May 2004, General George Casey bounded up the stairs to the third floor of his government-furnished quarters, a beautiful old brick mansion on the Potomac River at Fort McNair in Washington, D.C. His wife, Sheila, was packing for a move across the river to Fort Myer, in Virginia, the designated quarters of the Army's vice chief of staff.
154	afternoon_nn	0	47-56	received a long awaited oil delivery yesterday afternoon and the heat came up shortly after 4 P.M.
155	afternoon_nn	0	35-44	Partners left the meeting Saturday afternoon without knowing the results of that poll.
156	afternoon_nn	0	11-20	Later that afternoon, they all went for a walk to the caves at the far end of the beach.
157	afternoon_nn	0	31-40	She tried to take a nap in the afternoon, but when she didn't fall asleep she kept getting up to look through the kitchen window at Yiftach's house.
158	afternoon_nn	0	26-35	would often pass half the afternoon with A Company listening to the daytime serials.
159	afternoon_nn	0	133-142	These random thoughts of her friend led now, possibly through a natural association of Olga's mean street with the one on which that afternoon's miracle had taken place, back to her own emotion.
160	afternoon_nn	0	223-233	In those days the Flatbush Theater was the last place in Brooklyn where they still had vaudeville shows -- my folks would go with Louie's parents sometimes on a Saturday night -- and we used to have a good time on Saturday afternoons, wise-cracking and throwing popcorn at the people on stage.
161	afternoon_nn	0	163-172	I t was not to watch the seventh place Reapers take on the eighth place Mundys that a record-breaking forty-two thousandhad assembled in Reaper Field on a weekday afternoon -- rather, they had come, some from as far as two hundred miles upstate, to see justice done.
162	afternoon_nn	0	12-21	Late in the afternoon they stumbled, exhausted and worn, into the warm, gentle foothills where the jungle began.
163	afternoon_nn	0	27-36	LORD PENGO As it's my last afternoon here I have a few things to clean up.
164	afternoon_nn	0	25-34	Esposito has gone for an afternoon walk and fallen asleep, his walking stick in his hand, one knee bent, his head pillowed on a stone.
165	afternoon_nn	0	15-25	He spent whole afternoons in his study making notes for counter or improved proposals he thought he would send to Chipande or one of the other people he knew in high positions: every time he glanced up, there through his open windows was Muchanga's little company at the bottom of the garden.
166	afternoon_nn	0	33-42	"And what the hell, it's only one afternoon a week for me but it's like the whole rest of their lives for some of these people. """
167	afternoon_nn	0	93-102	Two days later, we were caught by the patrol from the other battalion; that was in the early afternoon, and by nightfall we were handed over to this captainwho was given the job of escorting us back to our battalion, and then to the division.
168	afternoon_nn	0	39-48	Ari arrived at Kibbutz Revivim Tuesday afternoon, at the peak of the sun's arc across
169	afternoon_nn	0	12-21	In the late afternoon, all four brothers came with their wives for the end of Pchum Ben, when the ghosts of the dead can wander the Earth.
170	afternoon_nn	0	143-152	The notorious penchant of some women for want- | ing to see every last thing that is available before making a decision can ruin more than one afternoon.
171	afternoon_nn	0	0-9	"afternoon that they can not impose a poll tax, why not tell them they can not impose a cigarette tax or any other tax? """
172	afternoon_nn	0	23-32	The sun will be in the afternoon sky before they can do that.
173	afternoon_nn	0	28-37	She had seen it coming that afternoon when he had lugged the two small green cases of files in from the car.
174	afternoon_nn	0	21-30	It was openly a fall afternoon, the sun soft and warm in the hills, the trees whispering, trading shadows right up the side of | the mountains, into the high pines and the dark ravines and canyons, and then back down again under the aspens.
175	afternoon_nn	0	26-35	There, on a steaming June afternoon, skulked a man in a tatty buffalo coat, the collar turned up and the brim of a big floppy hat turned down.
176	afternoon_nn	0	16-25	During the long afternoon of uncertain sleep a heavy, almost hot pressure seemed to swell in his ribcage.
177	afternoon_nn	0	37-46	I was going to give them to you this afternoon when you came prancing in with this very funny joke you're playing on Bus and the Navy and your country and the whole bloody world.
178	afternoon_nn	0	5-14	This afternoon we were given presentations and speeches in a windowless conference room crowded with desks and plastic chairs.
179	afternoon_nn	0	27-36	We lazed along through the afternoon, all three half asleep by the time we made the final mile before home.
180	afternoon_nn	0	9-19	On those afternoons by the sea, we knitted, Sheila and I, and talked about poetry and children.
181	afternoon_nn	0	21-30	"Ronni's away for the afternoon, "" he said. """
182	afternoon_nn	0	148-157	He's got all of you inside the camera box, got all the other broken bodies in there too, and when the battleship New Jersey sailed by on display th afternoon you were hit, he went on deck and go her in -- different lens, same box -- he's got all a Vietnam that floats his way inside the box, Insta matic.Panatomic, special film; there's nothing tha escapes his box.
183	afternoon_nn	0	3-12	By afternoon he was out of a job; he was also codefendant, with his paper, in a suit for assault and battery.
