context_id	word	gold_sense_id	positions	context
fic_2000_52612.txt-32-51	record_nn		271-278	I've never followed the research checklist given me by my genealogist friend: I haven't located the family Bible yet; there are letters left unread; I've only done a few interviews; I've never visited the county courthouse and sorted through birth certificates, marriage records, wills, estates, deeds, mortgages; I've tracked down only a few cemetery logs, county histories, tax lists, newspaper articles, voter rolls; I've spent one weekend in the state archives looking for the land grants, census, and militia records, but I haven't been back.
news_2009_646797.txt-73-17	record_nn		89-96	In addition to its staff of 36 lobbyists, Lockheed paid 41 contract lobbyists last year, records show, including former Indiana GOP senator Dan Coats, former Air Force general John Conaway and former FAA administrator Linda Daschle.
news_1979_734499.txt-40-2	record_nn		14-21	School system records are in such bad shape that these figures have not been forthcoming despite days of work by skilled outside auditors.
news_1982_671097.txt-110-7	record_nn		35-42	// During those years, state court records show, Mr. Cody was mainly in reform school or state prison.
mag_2007_390776.txt-128-4	record_nn		11-17	I'll go on record saying I 'm gon na sell more than both of them put together at the end of the day.
mag_2000_403677.txt-77-3	record_nn		9-15	(For the record, reversing letters is not an indicator of a learning disability in preschoolers.
mag_1987_334553.txt-23-8	record_nn		46-52	Credit came easily: recognizing the company's record of success, banks extended Kroh Development $39 million in unsecured loans.
fic_1984_780068.txt-647-10	record_nn		60-67	"There was nothing in it but penciled and highly abbreviated records of %i.its to libraries; quotations from hooks with titles like "" History of Angelina and ' vier Counties "" and "" Kirk Family History. """
mag_1993_425262.txt-91-9	record_nn		53-59	leaving behind a large basin and the most noteworthy record of freshwater fossil fish ever found in the United States.
nf_1978_773880.txt-1049-11	record_nn		55-61	, train or subway stations, shopping centers, schools, record shops, music stores, and other places frequented by the market you're trying to reach.
news_1989_668984.txt-52-13	record_nn		68-74	5 points per game and has an outside shot at the AMCU single-season record held by current Golden State guard Winston Garland.
mag_1961_205956.txt-13-6	record_nn		28-35	A riffle through the army's records discovers seven competent but crooked officers and other ranks (Nigel Patrick,
news_2003_628509.txt-80-6	record_nn		27-33	A southpaw, Spinks ran his record to 31-2 with 10 knockouts.
news_2006_623986.txt-135-13	record_nn		65-72	"They stood up to the feds (by fighting a subpoena seeking search records to explore whether there is a need for new Internet child pornography laws) and it's "" Yea! """
mag_2001_411673.txt-78-21	record_nn		111-117	"At a 1988 conference in Tehran, Hamid Algar of the University of California at Berkeley praised Iran's "" proud record of resistance to aggression. """
mag_1972_488012.txt-223-6	record_nn		29-35	It does not detract from the record of McGovern, McCarthy and the others to say that Gruening and Morse were the first and most forceful and effective critics of the war.
mag_2004_415362.txt-103-15	record_nn		51-57	It's not a very good time to be in a band and on a record label right now, anyway.
mag_1972_251592.txt-6-21	record_nn		97-103	"did not prevent me from building a new yacht and improving the * * 26; 5180; TOOLONG world speed record which I had held since 1967. """
news_1981_670933.txt-32-25	record_nn		125-132	Many, like Mr. Morales, were incarcerated on their own admission, since the United States has no access to Cuba ' s criminal records.
nf_1963_774144.txt-230-48	record_nn		286-292	"The program works like this: first a letter is sent to the family announcing that the Cedar Park Memorial Counselor and Director of Family Counseling Service will call upon them shortly "" to secure the information necessary for the Historical Record and present you with a photographic record of the services at Cedar Memorial. """
mag_1981_494150.txt-48-14	record_nn		64-70	Sam Brown, who killed the two policemen in Nyack, had an arrest record going back to 1958.
news_1963_723497.txt-47-2	record_nn		8-14	For the record, your information is inaccurate on Governor Rockefeller's visit on Sept. 21.
fic_2006_27859.txt-63-2	record_nn		8-14	"For the record, my sister would not be caught dead in a Ross, or any other store with the slogan "" dress for less. """
news_1976_732667.txt-19-21	record_nn		111-118	Some Midwood residents assert that it took the police more than 30 minutes to arrive, but the police say their records indicate the response time was half that.
mag_1980_491486.txt-126-9	record_nn		44-51	When the cops found Kessler's name in those records listed beside such colossal daily bets, they decided to look a little further.
fic_2001_30892.txt-1-7	record_nn		43-50	He located the Hajimi house through police records at the Russian Compound, where Hassan Hajimi was imprisoned.
mag_1985_329280.txt-12-4	record_nn		13-19	It is also a record of survival and a tentative kind of triumph.
mag_1998_399430.txt-31-10	record_nn		51-57	New England's seven pathetic yards is a Super Bowl record.
mag_1981_432041.txt-98-3	record_nn		23-30	"But communications and records officer William Belk of West Columbia, S.C., said he "" didn't want hate to end this. """
news_1996_652787.txt-48-6	record_nn		36-43	The importance of the testimony and records smuggled out of China by Dr. Zhang last year is that they document the unnatural deaths of more than 1,000
mag_2002_385360.txt-30-3	record_nn		13-20	"I was making records, but they weren't getting played because there was no place to play them. """
mag_1975_107266.txt-40-12	record_nn		76-82	That clocking was 18.6 seconds behind the late Steve Prefontaine's American record, but the Oregon crowd gave Shorter the longest applause of the meet, probably because Shorter attacked the race the way Prefontaine used to, driving hard all the way.
fic_1993_1040060.txt-858-28	record_nn		154-160	"Ms. Czajwolski said they would come out to her house before the final determination, but unless Martha had some sort of serious problems, like a criminal record, things should go smoothly. """
news_1982_671060.txt-40-6	record_nn		32-39	, according to court and school records, Peewee had been arrested for having taken a loaded revolver to school.
fic_1981_14064.txt-702-12	record_nn		57-63	Constance starts to drink, stops, puts the needle on the record again, sits.
mag_1984_432205.txt-64-8	record_nn		48-54	The merchandise trade deficit, which fell below record levels in May and June, means foreign firms are selling more goods here than U.S. exporters sell abroad,
mag_1972_314265.txt-13-24	record_nn		128-134	Dowd, a onetime FBI agent and St. Louis police board president, has so far found little to campaign on except his law-and-order record.
mag_1985_432223.txt-147-3	record_nn		12-19	So did Sire Records, which signed her in 1983 at Kamin's urging.
news_1968_726910.txt-21-6	record_nn		29-35	The basic reason is that the record build-up of forces has passed and defense establishment strengths are expected to remain about the same.
nf_1983_774351.txt-1869-7	record_nn		40-46	It concluded that Federal's past growth record and its projected growth were proper justification for it to go through the normal certification process.
mag_1960_243020.txt-16-7	record_nn		40-46	While holding to the suppression of the record at this time, Levin said that all hearings on the case will be held in open court.
news_2006_604898.txt-32-11	record_nn		49-56	, and began catering to them at the shows and on records.
news_1999_653851.txt-73-20	record_nn		107-113	"He said he could easily envision a "" relatively normal correction "" this year in a market that has reached record prices."
news_2000_603035.txt-83-8	record_nn		56-62	Denver's new darlings Nuggets Broncos Season Attendance record record 1997-98 11,800 11-71 16-4 1998-99 11,879 14-36 17-2 1999-2000 15,231 17-16 6-10
news_1976_732783.txt-50-17	record_nn		89-96	That also means the guarantee of anonymity in open court, with such data sealed in court records rather than handed over to the defendant who may be bent on vengeance.
mag_2002_421280.txt-35-1	record_nn		4-10	The record labels ' new services include MusicNet, backed by AOL Time Warner, BMG, and EMI; and PressPlay backed by Sony Music and Vivendi Universal.
news_1961_721905.txt-39-38	record_nn		218-224	"Mr. Caristo asserted that the charges had damaged his personal and business reputations and that he had become a target because the commission wanted "" for political purposes "" to "" impugn "" the city's school building record."
news_2007_637912.txt-36-21	record_nn		104-110	"Johnson "" is sorely missed, "" that numbers don't fully explain his value to a team with the third-worst record (37-54) in baseball. """
news_1973_730777.txt-21-16	record_nn		77-84	""" We almost had to arm Wrestle with the Secret Service, later on because the records ' were gone."
news_1981_670937.txt-48-7	record_nn		29-35	50 a square foot, erected in record time for the government of Cyprus to serve refugees from the 1974 Turkish invasion.
news_2000_621987.txt-16-1	record_nn		5-12	City records indicate that a four-unit complex was built there last year and that Pada, who approved only minor work on the site, did nothing when he saw alleged illegal construction.
mag_2000_369006.txt-22-19	record_nn		90-96	The PARC has a pretty good track record when it comes to radical new visions, even if its record of holding onto them has been spotty at best.
mag_1991_421244.txt-16-8	record_nn		50-57	of commercial exploitation such as bootleg films, records, or unauthorized copies of books, were specifically excluded from the Visual Artist Rights Act.
mag_1975_479699.txt-100-4	record_nn		23-29	he had no embarrassing record of achievement one way or the oilier.
mag_1992_423150.txt-30-24	record_nn		134-140	to operate, primarily views X-ray sources, a camera aboard the craft has surveyed the sky in the extreme ultraviolet and identified a record 385 bright sources in this wavelength band (see sidebar).
fic_1975_648.txt-1673-20	record_nn		94-100	The stewardess recovered and told her story, which, in her own writing, will be added to this record.
fic_1975_648.txt-3457-1	record_nn		3-9	My record of Mrs. Johns's remark was ruled out; Turner was not on trial.
nf_2000_746594.txt-236-12	record_nn		78-84	The Motivational Test Third, the Court must determine whether the legislative record evinces a congressional intent to punish.
nf_1992_773879.txt-884-9	record_nn		41-47	creates a heavy swing that is one of the record's strong points.
mag_1965_97767.txt-80-15	record_nn		78-84	mask and runs his operation like a Cecil B. DeMille production, upped his own record to 526.28 mph, wrecking his racer but becoming the first person ever to be timed over 500 in a wheeled vehicle on land.
news_1987_670609.txt-25-11	record_nn		61-67	// As the baseball season progressed, Gooden produced a 15-7 record.
news_1997_602155.txt-31-13	record_nn		53-59	Columbus (Ohio) Quest Head coach: Brian Agler (31-9) Record last season: 31-9 Returning players: 6 Returning starters: 4 Probable starters F: Andrea Lloyd, 6-2 (Texas ' 87) F: Katie Smith, 5-11 (Ohio State ' 96) C: Valerie Still, 6-1 (Kentucky ' 83) G: Shannon Johnson, 5-8 (S. Carolina ' 96) G: Tonya Edwards, 5-10 (Tennessee ' 96) Players to watch: Smith and Edwards are returning all-stars, and Still was the championship series MVP.
mag_1979_490065.txt-441-14	record_nn		70-76	"But the pressures of trying to govern -- Carter will be judged on his record and is eager to show that he can get things dune -- and also cam -- paign impinge on the White House. """
fic_1995_39281.txt-144-16	record_nn		78-84	"The children had stayed up late; popcorn had been popped, toddies poured, old record albums resurrected and played on the ancient player, Sam Hinton, Buffy Sainte-Marie, Glenn Miller. """
fic_2001_31378.txt-80-16	record_nn		69-76	"Little Miss Zoe, "" she started in on me as she looked over my school records, "" have a seat over there by the window and pay attention."
mag_2006_112391.txt-44-14	record_nn		72-78	His rotation's 4.32 ERA was nearly a full run better than the franchise record (5.19, in 1995), and the quartet of Jason Jennings, Aaron Cook, Jeff Francis and Josh Fogg had yet to miss a start.
mag_2006_398617.txt-90-13	record_nn		59-65	"When the veteran rapper and actor LL Cool J's last Def Jam record tanked, he cut loose backstage at the MTV awards: "" I think Jay-Z does a very good job, "" he reportedly said. """
mag_2008_139224.txt-4-26	record_nn		131-138	// The ease with which Johnson scored was symbolic of his transition to the NFL from East Carolina, where he set or tied 18 school records.
mag_1979_485611.txt-260-19	record_nn		109-115	We can only hope that despite the drought and despite the three-way race, and despite the uninspiring Janata record, the people in the countryside and.
nf_1984_773610.txt-386-46	record_nn		253-259	It ranges over a wide variety of likes and dislikes proper to a sensitive personality in love with Victorianism, fascinated by people and keenly nostalgic for the private and public pasta Summoned by Bells (1960), his autobiographical poem, is a lively record of his early days.
news_2005_607677.txt-38-5	record_nn		23-29	Johnson has set a team record with six straight 100-yard rushing performances, running for 143 yards and three touchdowns in Sunday's 31-28 loss at Dallas.
mag_1985_330769.txt-0-21	record_nn		97-104	@@330769 It is considered the birthplace of rock ' n ' roll, but in the past two decades the Sun Records studio in Memphis has seemed to be in its twilight.
mag_1986_332059.txt-18-12	record_nn		71-77	Knight-Ridder newspapers picked up seven of the 15 newspaper awards, a record for a single chain.
news_1989_670760.txt-14-6	record_nn		25-31	Woo, who has no criminal record, is to have a bail hearing today.
mag_1977_287554.txt-21-8	record_nn		49-56	As Finance Ministry officials went over the bank records, they discovered a second account, containing nearly $6,000.
fic_2006_27875.txt-0-48	record_nn		245-251	@@1875 The Hidden Diary of Marie Antoinette A Novel By Erickson, Carolly St. Martin's Griffin Erickson, Carolly June 17, 1769 My name is Archduchess Maria Antonia, called Antoinette, and I am thirteen years and seven months old, and this is the record of my life.
fic_1975_10600.txt-4362-31	record_nn		123-129	Why don't you ask him if he'll agree to a stipulation, if we do, that the Cape boy's testimony be made a part of the court record and that we spare the boy -- and ourselves -- another repetitionof that bloody story?
nf_1988_773830.txt-650-3	record_nn		20-27	Egyptians have kept records of the height of the Nile for millennia.
news_1969_727946.txt-19-10	record_nn		43-49	As the incumbent Mayor, he must run on his record but he would do well to listen to those modern-minded Democrats who have sound advice to offer in respect to improving existing policies and programs.
mag_1979_480129.txt-233-1	record_nn		4-10	The record of the electric power industry, in abstaining from breaking such negative, prohibiting rules
news_1980_734633.txt-45-8	record_nn		39-46	I hope you can help straighten out the records with Mann) Bent-a -- Car, A Mend and 1 took a vacation last June to Florida.
fic_1993_14533.txt-333-10	tip_vb		43-49	He took a hold of Evalina's long braid and tipped her head back.
fic_1993_1040082.txt-1863-8	tip_vb		50-56	Office Sheriff Blood entered the command tent and tipped his hat to the agent at the first desk, telling her who he was.
mag_1999_407855.txt-38-23	tip_vb		140-144	muscles worked: buttocks, quadriceps and hamstrings sports applications: in-line skating, hiking, rock climbing, rowing, bicycling TRAINING TIPS * Inhale as you squat.
fic_1995_39354.txt-320-0	tip_vb		0-7	"Tipping her head to one side, she gave Mary a small smile. """
mag_2006_385851.txt-108-2	tip_vb		13-17	Brown offers tips on which types of vintage chairs work well for the summer and how to get started.
fic_1985_780045.txt-3491-17	tip_vb		89-95	Mike Quincy, the head of a conglomerate, was a raider who bought companies and illegally tipped off his friends when to buy and sell the stock.
mag_2003_401197.txt-49-2	tip_vb		18-22	Sidebar Technique tips Sidebar These treatments work best on untextured walls.
nf_1965_773954.txt-737-3	tip_vb		14-18	TO SAVE $$$$$ TIPS ON MEN 'S AND BOYS ' SHIRTS 1.
news_2000_622039.txt-26-10	tip_vb		51-55	Every day, investigators follow up on four or five tips that, so far, have yielded few results, Long said.
fic_2005_780520.txt-572-10	tip_vb		54-58	INSERT CUT: Young bruce on Thomas's shoulders- thomas TIPS back, threatening to drop Young bruce who LAUGHS and LAUGHS.
fic_1984_780068.txt-1337-11	tip_vb		42-45	"If you know what's going on, you ought to tip us off. """
mag_1988_89641.txt-32-7	tip_vb		31-35	At L.A., athletes left pins as tips for their Olympic Village hairdressers.
fic_1995_39370.txt-186-14	tip_vb		69-75	A little before five o'clock in the morning, one of the beer bottles tipped over, hitting him on the right ear, waking him.
mag_2005_380198.txt-2-51	tip_vb		265-272	In addition to this day of relative peace in Iraq -- reported attacks were well below average -- the Dec. 15 vote bore another marked contrast to January's violent election day: Sunni Arabs didn't boycott this time and instead turned out en masse, with the hope of tipping the scales of Iraqi political power.
fic_1993_1040084.txt-703-4	tip_vb		14-17	How I used to tip back my head and stare.
fic_2003_48845.txt-221-22	tip_vb		102-108	"Jackie opened his eyes and saw his father still standing in the yard, his hands on his hips, his head tipped back, face to the sky. """
fic_2003_48734.txt-434-22	tip_vb		101-107	Though the public phone was in plain view of the sergeant's desk, the book had been stolen; when Eva tipped the apparatus up, only a scrap of paper clung to the rod inside the plastic binder.
fic_2007_33745.txt-128-29	tip_vb		151-157	His occupancy was illegal, the lower floors of the building being zoned only for offices, but a landlady with no vacancies a couple of blocks away had tipped him off to the nice Italian owner here, who told him he could have the room cheap and not to worry.
news_1989_670385.txt-31-8	tip_vb		53-56	Some traders ventured that the conference could help tip the scales back in the pound
fic_2001_32299.txt-531-24	tip_vb		117-124	Bathsheba's throat closed hot, and she blinked back tears as her mother rose and came to her, turning her around and tipping her chin up
fic_1984_780063.txt-1507-3	tip_vb		16-22	The metal floor tipped back to topple the figure into the tub, while the drains reversed to become gargling tributaries.
fic_2007_52316.txt-308-10	tip_vb		51-55	They push and push and push together until the bus tips over and there is huge dust cloud.
fic_1977_782017.txt-496-7	tip_vb		37-44	"He lurched suddenly against a table, tipping it just sufficiently so that a pot of black ink began to slide toward a pile of pristine papyrus lying on the floor. """
mag_1961_442000.txt-637-1	tip_vb		4-7	You tip him and put the luggage in a taxi and drive a few blocks to your hotel.
fic_2003_47904.txt-1539-3	tip_vb		13-19	"The tail was tipped over, like a fallen outhouse. """
mag_1997_398795.txt-20-8	tip_vb		47-51	Whichever tether you choose, keep these safety tips in mind: To avoid the risk of strangulation, never leave your child unattended when he's wearing the contraption.
mag_1996_384075.txt-13-10	tip_vb		50-53	Pull your left foot in beside your right foot and tip it toward its little-toe side (Fig.
fic_1983_10704.txt-6930-8	tip_vb		32-38	He paused, thought it over, and tipped in a second capful.
fic_1979_780093.txt-1469-11	tip_vb		52-59	"Once I came home from driving the hack and Enid was tipping a bottle of liquor straight up. """
fic_1965_10458.txt-5062-15	tip_vb		70-77	"Sleepy lady, "" Irma said, taking the small face between her hands and tipping it up to her, then letting it sink to her lap where she covered it with her hands. """
fic_1995_39249.txt-214-11	tip_vb		50-56	As far as anyone knew for certain, the snitch who tipped off Sneed was never discovered.
fic_1994_54059.txt-352-11	tip_vb		43-49	Bare feet on the deck, cat behind her, hat tipped down over her eyes.
fic_2009_36909.txt-61-0	tip_vb		0-6	"tipped the porter, left him to return the airport's borrowed wheelchair, then slammed closed the car trunk and opened the front passenger door with a flourish. """
fic_2000_52601.txt-277-24	tip_vb		98-104	she can describe, it's where she's been, so far away and without him -- in the charred attic, the tipped basement, where red columns try to shore up a house that will stand for as long as it wants to and fall when it wants to fall.
news_1994_606771.txt-69-5	tip_vb		33-39	"The existing crop of restaurants tipped heavily toward white or black; they were not truly integrated. """
fic_1970_10532.txt-1974-7	tip_vb		32-35	To turn onto either side was to tip himself toward the edge of a chasm; to roll over onto his belly was to risk drowning in the oblivion that bubbled up from the darkness heated by his own body.
fic_1991_16780.txt-3914-8	tip_vb		29-35	SCENE 64 - MCS PAST A WOMAN, TIPPED IN L.FG.
mag_2006_398898.txt-37-0	tip_vb		0-3	TIP Invest in a few solid shirts, a cashmere V-neck, and a textured cardigan.
mag_1990_419996.txt-187-13	tip_vb		88-94	Northern shovelers feeding on duckweed float with their heads submerged and their rumps tipped up.
mag_2001_369293.txt-3-26	tip_vb		104-107	"So it came along on a gold spoon, one from another, and I handed it to the Queen, and then she tried to tip it out on the Prime Minister's shoulder, most gently... "" But let American involvement end with dinners and ladybugs."
fic_1975_780110.txt-1409-15	tip_vb		66-72	It was an arrow of the old days, feathered with red hawk tail and tipped with chipped quartz.
mag_1998_401608.txt-13-26	tip_vb		127-131	"If it's cramping your taskbar, check out alternatives for getting to the desktop (see "" Better Ways to Your Desktop, "" Windows Tips, June, page 285)."
fic_1981_10681.txt-6286-8	tip_vb		35-41	Nelson sits on the floor, his head tipped back, a can of beer cold between his ankles; he has shared two joints with Pru and the little holes in the ceiling are trying to tell him something, an area of them seems sharp and vivid and aggressive, like the blackheads on Manny's nose the other day, and then this look fades and anotherp322area takes it up, as if a jellyfish of intensity
fic_2000_30857.txt-338-4	tip_vb		17-20	be able to adore Tip the way I wanted him to.
fic_1988_782036.txt-1917-7	tip_vb		32-35	The power of the local voice to tip the curve now seems miniscule, insignificant.
mag_1979_491637.txt-0-2	tip_vb		11-14	"@@491637 "" Tip O'Neill can communicate more with a wink and a nod than most politicians can in a two-hour speech."
fic_1977_780102.txt-2662-16	tip_vb		74-77	"He stared at her for a long time, hoping that something in her eyes would tip him in either direction. """
fic_1972_780105.txt-2753-1	tip_vb		3-9	"He tipped her head back, forcing the potion down. """
fic_1994_41237.txt-25-21	tip_vb		87-94	I recalled being set out to play on a vast buffalo hide, then, made drowsy by the sun, tipping over and sliding into sleep.
news_2002_603894.txt-9-21	tip_vb		107-110	Some violent swerves back and forth on rain-slick asphalt failed to get the XC 90 sideways, or allow it to tip, so the system seems to work as advertised.
fic_2007_52315.txt-162-1	tip_vb		3-7	He tips the chainsaw as a gesture of farewell.
fic_2005_31629.txt-188-12	tip_vb		59-66	""" You can't use normal channels to investigate for fear of tipping off a mole. """
nf_2006_775490.txt-123-12	tip_vb		43-46	No, if you take a man in a loose parka and tip him sideways with a shovel in his hand, the shape that remains is strange but familiar: a human form, hooded and cloaked, and in his merciless grip the tool that spares no one, the scythe.
mag_1992_396452.txt-93-6	tip_vb		28-34	A hen's breast feathers are tipped with brown.
mag_2005_397558.txt-67-28	tip_vb		131-137	"The b'hoys had a "" rolling gait "" and "" surly manner, "" wrote one historian, adding that they usually wore a "" shiny stovepipe hat tipped over the forehead, soap-locks plastered flat."
news_1995_614426.txt-37-3	tip_vb		13-19	I would have tipped my hat and gone home.
news_2006_607719.txt-61-9	tip_vb		51-55	A glance at Kasten's spectacular record in Atlanta tips you off to what they'll be -- the certainty of short-term pain for the sake of increasing the odds of long-term gain.
mag_1999_403996.txt-20-0	tip_vb		0-3	Tip: Some riders like to tilt the nose of the saddle down slightly (1-2 degrees) to avoid numbness in the nether regions.
nf_1995_777109.txt-3-23	tip_vb		104-110	Robert J. C. Butow describes the dire situation as of the end of 1944: //... the scales of war had been tipped so steeply against the Japanese that no counterweights at their disposal could possibly have balanced them.
fic_1968_10505.txt-7472-6	tip_vb		26-32	"It was a Soviet agent who tipped us oil about Yates. """
mag_1982_298124.txt-17-12	tip_vb		68-72	Manning helped devise a White House spy network that would give him tips about what L.B.J.
mag_1980_432027.txt-215-12	tip_vb		70-73	"Among other government figures, women rated House Speaker Thomas P. "" Tip "" O'Neill, Jr., more influential?"
mag_1982_325204.txt-14-26	tip_vb		198-201	Meanwhile, the Proprietary Association, a Washington-based organization that represents the nation's major pharmaceutical manufacturers, unveiled detailed proposals for packaging that would clearly tip off the consumer when a product has been tampered with.
mag_1998_404008.txt-87-17	tip_vb		92-96	Mills says parents can learn a lot about what children are capable of and pick up equipment tips as well by taking their first few hikes with a group.
news_2004_648944.txt-1-12	tip_vb		68-75	teams were supposed to lay prostrate before the Los Angeles Lakers, tipping their hats to Karl Malone and Gary Payton for surrendering millions of dollars for a chance at a title, and to Coach Phil Jackson for winning a record 10th championship.
fic_1993_1040058.txt-31-15	tip_vb		73-79	The two men grappled, grunting from each other's blows, and the longboat tipped first one way and then the other.
fic_1995_39274.txt-549-6	tip_vb		30-36	Ravens the size of large cats tipped the branches of a nearby oak.
mag_1972_103837.txt-54-13	tip_vb		62-65	History tells us that two things happen to a man who docs not tip his cap: a) he is booed; b) he becomes manager of the Texas Rangers.
mag_2004_388231.txt-68-2	tip_vb		24-30	Pre-production problems tipped the committee toward the choice of sticking with Panama.
mag_2006_398384.txt-314-7	tip_vb		31-38	LET THEM EAT CO2 THE NATURE OF TIPPING POINTS is that they happen dizzyingly fast.
mag_2003_414436.txt-106-25	tip_vb		128-132	They absolutely bite when it comes to gondolas, whose ski holders were designed for flat tails, but you try to thrust your twin tips in anyway and one goes in but the other can't fit so it falls out, and, while the gondola moves relentlessly toward lift-off and the lifties shriek, you jam the other ski into the snowboard bin, where it clatters to and fro and bangs into lift towers all the way up.
fic_1972_780010.txt-2418-4	tip_vb		18-21	You couldn't just tip a little more into this glass?
mag_1981_480259.txt-1-6	tip_vb		34-40	The sumacs ' fingers were already tipped with red, and the grackles seethed each evening around the firs on Rust Island as they mustered before moving South.
nf_1983_773499.txt-483-15	tip_vb		67-73	No matter how fast he ran or how high he jumped, he somehow always tipped the one that somebody else had cleared.
news_1967_726294.txt-24-0	tip_vb		0-6	TIPPED BY A CABBIE To THE EDITOR: I hasten to correct a wrong impression that the letter of John Rentauk might have left.
fic_1987_780089.txt-639-23	tip_vb		137-144	THE JEEP slewed around in a tight circle, so quickly that only the ballast of several enthusiastically inebriated colonials kept it from tipping over on two wheels.
mag_2002_385274.txt-105-7	tip_vb		53-57	Event stylist Colin Cowie shares smart meal-planning tips: For an easy-to-make egg dish, toast sliced bread.
mag_2000_412569.txt-3-14	tip_vb		69-72	Included are all the standards (speed, average speed, maximum speed, tip distance, odometer, auto stop/start timer, average speed indicator and clock).
fic_1980_10659.txt-1489-9	tip_vb		30-36	"He had on a straw hat, and he tipped it as the car pulled away. """
fic_1967_16424.txt-317-1	tip_vb		10-13	LABOURERS tip their caps to the FARMERS who have hired them.
mag_1994_425905.txt-316-16	tip_vb		78-84	A foreign service officer in the consul's office saw to it that Tony Lake was tipped off.
fic_1995_39279.txt-448-14	tip_vb		61-68	"Now he was no more than one hundred and ten pounds and I was tipping the scales at about two twenty five needless to say I was reluctant. """
fic_2001_55735.txt-589-4	tip_vb		17-23	He had his visor tipped back and she could see the hard cold sheen in his pale blue eyes, glinting like dangerous ice in the spring.
mag_1972_491473.txt-156-4	tip_vb		17-20	But one does not tip the pilot, because he generally earns more money than the passenger, by quite a bit.
news_1963_723280.txt-2-5	tip_vb		31-37	The Martin 404 propeller craft tipped suddenly and went down nose ' first in mud at a point where work was being done to extend a runway and relocate a road.
news_2006_604866.txt-35-20	tip_vb		137-141	Nineteen federal, state and local law enforcement agencies are examining Katrina aid payments for crime patterns and investigating fraud tips from the public.
fic_2007_34343.txt-139-5	tip_vb		20-23	I would've liked to tip back my head, but I dared not take my eyes off Barnes.
