identifier1	identifier2	annotator	judgment	comment	lemma	round
bib19225758_18950213_144022_37_0005_alto.xml-103-17	bib11653828_18031121_144028_266_0003_alto.xml-11-13	annotator2	1.0	 	sittning	3
bib19277277_18951117_147683_314_0003_alto.xml-70-6	bib11653811_19031024_145317_165_0004_alto.xml-248-15	annotator2	1.0	 	sittning	3
bib19277277_18300629_147682_146_0004_alto.xml-32-14	bib19225772_18170611_148004_64_0002_alto.xml-0-23	annotator2	1.0	 	sittning	3
bib19225772_18150315_148004_31_0008_alto.xml-3-3	bib19277277_18950104_147683_4_0002_alto.xml-90-8	annotator2	0.0	 	sittning	3
bib19223423_17980407_145063_27_0001_alto.xml-2-23	bib19225758_18950213_144022_37_0005_alto.xml-109-18	annotator2	1.0	 	sittning	3
bib11653811_19030328_145317_49_0002_alto.xml-147-26	bib11653828_18050123_144028_19_0002_alto.xml-5-37	annotator2	4.0	 	sittning	3
bib19277277_18950104_147683_4_0002_alto.xml-90-8	bib13506739_18210312_144030_59_0014_alto.xml-12-14	annotator2	1.0	 	sittning	3
bib19349359_18950604_148383_65_0002_alto.xml-117-27	bib11653830_18960706_146968_54_0001_alto.xml-35-14	annotator2	1.0	 	sittning	3
bib19277277_18300629_147682_146_0004_alto.xml-32-14	bib11653828_18030901_144028_198_0001_alto.xml-11-44	annotator2	1.0	 	sittning	3
bib11653823_18240612_144010_134_0003_alto.xml-1-21	bib15873371_18951114_145112_311_0002_alto.xml-144-8	annotator2	4.0	 	sittning	3
bib13506739_18140302_144030_50_0009_alto.xml-1-8	bib15873936_18960227_147385_24_0001_alto.xml-58-55	annotator2	1.0	 	sittning	3
bib13506739_18140302_144030_50_0009_alto.xml-1-8	bib15873371_18951114_145112_311_0002_alto.xml-144-8	annotator2	0.0	 	sittning	3
bib13506739_18280828_144030_200_0001_alto.xml-10-34	bib13506739_18060311_144030_57_0009_alto.xml-10-6	annotator2	2.0	 	sittning	3
bib19225758_18950213_144022_37_0005_alto.xml-109-18	bib19225758_18950213_144022_37_0005_alto.xml-103-17	annotator2	3.0	 	sittning	3
bib19225758_18950213_144022_37_0005_alto.xml-109-18	bib11653828_18100316_144028_63_0003_alto.xml-7-7	annotator2	3.0	 	sittning	3
bib11653823_18240612_144010_134_0003_alto.xml-1-21	bib11653828_18050123_144028_19_0002_alto.xml-5-37	annotator2	4.0	 	sittning	3
bib11653828_18030901_144028_198_0001_alto.xml-11-44	bib19225772_18150315_148004_31_0008_alto.xml-3-3	annotator2	1.0	 	sittning	3
bib13506739_18210312_144030_59_0014_alto.xml-12-14	bib11653823_18240612_144010_134_0003_alto.xml-1-21	annotator2	1.0	 	sittning	3
bib11653825_18091205_145134_142_0002_alto.xml-13-0	bib11653828_18100316_144028_63_0003_alto.xml-7-7	annotator2	4.0	 	sittning	3
bib11653811_19031026_145317_166_0004_alto.xml-57-24	bib19227462_18951019_147640_244_0002_alto.xml-124-29	annotator2	1.0	 	sittning	3
bib19225772_18170611_148004_64_0002_alto.xml-0-23	bib11653828_18100316_144028_63_0003_alto.xml-7-7	annotator2	1.0	 	sittning	3
bib15873371_18951114_145112_311_0002_alto.xml-144-8	bib19225772_18270123_148004_9_0001_alto.xml-4-53	annotator2	1.0	 	sittning	3
bib13506739_18140302_144030_50_0009_alto.xml-1-8	bib19225772_18150315_148004_31_0008_alto.xml-3-3	annotator2	1.0	 	sittning	3
bib15975090_18950817_148377_97_0003_alto.xml-70-17	bib15873371_18950219_145112_49_0002_alto.xml-26-30	annotator2	4.0	 	sittning	3
bib11653806_18060801_145120_80_0004_alto.xml-5-56	bib11653828_18030901_144028_198_0001_alto.xml-11-44	annotator2	1.0	 	sittning	3
bib15760690_18950121_145050_12_0002_alto.xml-25-22	bib19225758_18950121_144022_17_0002_alto.xml-47-20	annotator2	3.0	 	sittning	3
bib11653828_18100316_144028_63_0003_alto.xml-7-7	bib11653806_18060801_145120_80_0004_alto.xml-5-56	annotator2	1.0	 	sittning	3
bib19223423_17980407_145063_27_0001_alto.xml-2-23	bib11653823_18240612_144010_134_0003_alto.xml-1-21	annotator2	4.0	 	sittning	3
bib19223423_17980407_145063_27_0001_alto.xml-2-23	bib15975090_18950103_148377_1_0003_alto.xml-87-10	annotator2	1.0	 	sittning	3
bib15873936_18960227_147385_24_0001_alto.xml-58-55	bib13506739_18060311_144030_57_0009_alto.xml-10-6	annotator2	0.0	 	sittning	3
bib19225758_18950213_144022_37_0005_alto.xml-109-18	bib19277277_18950104_147683_4_0002_alto.xml-90-8	annotator2	2.0	 	sittning	3
bib19225758_18950213_144022_37_0005_alto.xml-109-18	bib19277277_18300621_147682_140_0004_alto.xml-20-14	annotator2	1.0	 	sittning	3
bib19277277_18950104_147683_4_0002_alto.xml-90-8	bib19223423_17980407_145063_27_0001_alto.xml-2-23	annotator2	1.0	 	sittning	3
bib19225758_18950213_144022_37_0005_alto.xml-109-18	bib11653825_18091205_145134_142_0002_alto.xml-13-0	annotator2	3.0	 	sittning	3
bib11653828_18050123_144028_19_0002_alto.xml-5-37	bib15650837_18300417_146391_31_0003_alto.xml-8-12	annotator2	1.0	 	sittning	3
bib11653823_18240612_144010_134_0003_alto.xml-1-21	bib11653828_18030901_144028_198_0001_alto.xml-11-44	annotator2	4.0	 	sittning	3
bib19277277_18300621_147682_140_0004_alto.xml-20-14	bib15975090_18950103_148377_1_0003_alto.xml-87-10	annotator2	1.0	 	sittning	3
bib13506739_18210312_144030_59_0014_alto.xml-12-14	bib11653806_18060801_145120_80_0004_alto.xml-5-56	annotator3	1.0	 	sittning	3
bib19227462_18951019_147640_244_0002_alto.xml-124-29	bib19277277_18280215_147682_39_0004_alto.xml-19-12	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib13506739_18140302_144030_50_0009_alto.xml-1-8	bib15873936_18960227_147385_24_0001_alto.xml-58-55	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib11653830_18951118_146968_133_0002_alto.xml-125-34	bib19277277_18270118_147682_14_0004_alto.xml-15-15	annotator3	2.0	 	sittning	3
bib19277277_18300621_147682_140_0004_alto.xml-20-14	bib11653823_18240612_144010_134_0003_alto.xml-1-21	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib11653828_18270308_144028_56_0003_alto.xml-12-9	bib11653811_19031024_145317_165_0004_alto.xml-248-15	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib19277277_18950104_147683_4_0002_alto.xml-90-8	bib11653823_18240612_144010_134_0003_alto.xml-1-21	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib19225772_18270123_148004_9_0001_alto.xml-4-53	bib13506739_18091106_144030_258_0008_alto.xml-3-1	annotator3	1.0	 	sittning	3
bib19277277_18280215_147682_39_0004_alto.xml-19-12	bib19349359_18951130_148383_142_0004_alto.xml-62-36	annotator3	3.0	 	sittning	3
bib19277277_18950104_147683_4_0002_alto.xml-103-16	bib15760690_18950427_145050_64_0001_alto.xml-66-1	annotator3	4.0	 	sittning	3
bib19277330_18950509_0_55_0001_alto.xml-31-16	bib11653811_19031024_145317_165_0004_alto.xml-248-15	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib11653828_18100316_144028_63_0003_alto.xml-7-7	bib19225772_18270123_148004_9_0001_alto.xml-4-53	annotator3	2.0	 	sittning	3
bib19225758_18950213_144022_37_0005_alto.xml-109-18	bib15760690_18950121_145050_12_0002_alto.xml-25-22	annotator3	4.0	 	sittning	3
bib11653828_18050123_144028_19_0002_alto.xml-5-37	bib11653806_18060801_145120_80_0004_alto.xml-5-56	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib19277301_18951128_145146_96_0002_alto.xml-90-43	bib11653823_18240612_144010_134_0003_alto.xml-1-21	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib19225772_18150315_148004_31_0008_alto.xml-3-3	bib19277277_18300629_147682_146_0004_alto.xml-32-14	annotator3	0.0	unclear context	sittning	3
bib11653828_18100316_144028_63_0003_alto.xml-7-7	bib13506739_18280828_144030_200_0001_alto.xml-10-34	annotator3	4.0	 	sittning	3
bib11653823_18240612_144010_134_0003_alto.xml-1-21	bib11653811_19030328_145317_49_0002_alto.xml-147-26	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib15760690_18950121_145050_12_0002_alto.xml-25-22	bib19225758_18950213_144022_37_0005_alto.xml-103-17	annotator3	4.0	 	sittning	3
bib11653828_18100316_144028_63_0003_alto.xml-7-7	bib15760690_18950121_145050_12_0002_alto.xml-25-22	annotator3	4.0	 	sittning	3
bib13506739_18091106_144030_258_0008_alto.xml-3-1	bib11653828_18100316_144028_63_0003_alto.xml-7-7	annotator3	2.0	 	sittning	3
bib19225772_18270123_148004_9_0001_alto.xml-4-53	bib19223423_17980407_145063_27_0001_alto.xml-2-23	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib11653811_19030826_145317_131_0004_alto.xml-128-3	bib15873371_18951206_145112_333_0001_alto.xml-71-11	annotator3	4.0	 	sittning	3
bib13506739_18210312_144030_59_0014_alto.xml-12-14	bib11653811_19030328_145317_49_0002_alto.xml-147-26	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib19277277_18300621_147682_140_0004_alto.xml-20-14	bib15975090_18950103_148377_1_0003_alto.xml-87-10	annotator3	2.0	 	sittning	3
bib19277180_18950401_147374_27_0003_alto.xml-70-2	bib15873371_18951206_145112_333_0001_alto.xml-71-11	annotator3	3.0	 	sittning	3
bib19225758_18950213_144022_37_0005_alto.xml-109-18	bib11653806_18060801_145120_80_0004_alto.xml-5-56	annotator3	3.0	 	sittning	3
bib15650814_18951130_146365_281_0001_alto.xml-45-6	bib19277277_18270118_147682_14_0004_alto.xml-15-15	annotator3	3.0	 	sittning	3
bib19225758_18950213_144022_37_0005_alto.xml-109-18	bib19225772_18170611_148004_64_0002_alto.xml-0-23	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib15873371_18951114_145112_311_0002_alto.xml-144-8	bib11653811_19030328_145317_49_0002_alto.xml-147-26	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib15975090_18950103_148377_1_0003_alto.xml-87-10	bib19277277_18950104_147683_4_0002_alto.xml-90-8	annotator3	2.0	 	sittning	3
bib15873371_18951206_145112_333_0001_alto.xml-71-11	bib15873371_18951205_145112_332_0001_alto.xml-89-11	annotator3	4.0	 	sittning	3
bib19277277_18950104_147683_4_0002_alto.xml-61-29	bib15975090_18950103_148377_1_0003_alto.xml-87-10	annotator3	2.0	 	sittning	3
bib19225772_18170611_148004_64_0002_alto.xml-0-23	bib13506739_18140302_144030_50_0009_alto.xml-1-8	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib19225772_18150315_148004_31_0008_alto.xml-3-3	bib11653828_18031121_144028_266_0003_alto.xml-11-13	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib11653811_19031026_145317_166_0004_alto.xml-57-24	bib15650814_18951014_146365_240_0003_alto.xml-123-33	annotator3	4.0	 	sittning	3
bib11653806_18060801_145120_80_0004_alto.xml-5-56	bib19277277_18950104_147683_4_0002_alto.xml-90-8	annotator3	4.0	 	sittning	3
bib11653823_18240612_144010_134_0003_alto.xml-1-21	bib15650837_18300417_146391_31_0003_alto.xml-8-12	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib19277277_18300621_147682_140_0004_alto.xml-20-14	bib19225772_18150315_148004_31_0008_alto.xml-3-3	annotator3	0.0	unclear context	sittning	3
bib13506739_18060311_144030_57_0009_alto.xml-10-6	bib19277277_18300629_147682_146_0004_alto.xml-32-14	annotator3	0.0	unclear context	sittning	3
bib13506739_18140302_144030_50_0009_alto.xml-1-8	bib19225772_18150315_148004_31_0008_alto.xml-3-3	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib11653828_18050123_144028_19_0002_alto.xml-5-37	bib19223423_17980407_145063_27_0001_alto.xml-2-23	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib19225758_18950213_144022_37_0005_alto.xml-109-18	bib19225758_18950213_144022_37_0005_alto.xml-103-17	annotator3	4.0	 	sittning	3
bib11653806_18060801_145120_80_0004_alto.xml-5-56	bib13506739_18060311_144030_57_0009_alto.xml-10-6	annotator3	0.0	unclear context	sittning	3
bib19225758_18950121_144022_17_0002_alto.xml-47-20	bib19225758_18950213_144022_37_0005_alto.xml-109-18	annotator3	4.0	 	sittning	3
bib19277277_18300629_147682_146_0004_alto.xml-32-14	bib11653828_18030901_144028_198_0001_alto.xml-11-44	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib19225772_18170611_148004_64_0002_alto.xml-0-23	bib11653828_18031121_144028_266_0003_alto.xml-11-13	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib11653830_18960601_146968_44_0003_alto.xml-47-3	bib15975090_18950817_148377_97_0003_alto.xml-70-17	annotator3	3.0	 	sittning	3
bib19277277_18300621_147682_140_0004_alto.xml-20-14	bib15760690_18950121_145050_12_0002_alto.xml-25-22	annotator3	2.0	 	sittning	3
bib13506739_18210312_144030_59_0014_alto.xml-12-14	bib15650837_18300417_146391_31_0003_alto.xml-8-12	annotator3	2.0	 	sittning	3
bib13506739_18090706_144030_153_0006_alto.xml-6-2	bib11653811_19031024_145317_165_0004_alto.xml-248-15	annotator3	3.0	 	sittning	3
bib11653823_18240612_144010_134_0003_alto.xml-1-21	bib15873371_18951114_145112_311_0002_alto.xml-144-8	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib19225758_18950213_144022_37_0005_alto.xml-103-17	bib11653811_19030328_145317_49_0002_alto.xml-147-26	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib19225758_18950213_144022_37_0005_alto.xml-103-17	bib15650837_18300417_146391_31_0003_alto.xml-8-12	annotator3	2.0	 	sittning	3
bib19223423_17980407_145063_27_0001_alto.xml-2-23	bib13506739_18140302_144030_50_0009_alto.xml-1-8	annotator3	0.0	bad OCR -> different lemmas	sittning	3
bib19277277_18300621_147682_140_0004_alto.xml-20-14	bib13506739_17980718_144030_162_0007_alto.xml-2-10	annotator3	3.0	 	sittning	3
bib19277277_18950104_147683_4_0002_alto.xml-61-29	bib15873371_18950219_145112_49_0002_alto.xml-26-30	annotator3	4.0	 	sittning	3
bib11653806_18060801_145120_80_0004_alto.xml-5-56	bib15873936_18960227_147385_24_0001_alto.xml-58-55	annotator3	1.0	 	sittning	3
bib15873371_18951128_145112_325_0001_alto.xml-47-11	bib19277277_18300629_147682_146_0004_alto.xml-32-14	annotator3	4.0	 	sittning	3
bib13506739_18060311_144030_57_0009_alto.xml-10-6	bib13506739_18210312_144030_59_0014_alto.xml-12-14	annotator3	0.0	unclear context	sittning	3
bib19277277_18300629_147682_146_0004_alto.xml-32-14	bib11653828_18100316_144028_63_0003_alto.xml-7-7	annotator4	1.0	 	sittning	3
bib15975090_18950817_148377_97_0003_alto.xml-70-17	bib15873371_18950219_145112_49_0002_alto.xml-26-30	annotator4	4.0	 	sittning	3
bib11653811_19030828_145317_132_0003_alto.xml-96-2	bib15873371_18951205_145112_332_0001_alto.xml-89-11	annotator4	4.0	 	sittning	3
bib15873371_18951206_145112_333_0001_alto.xml-71-11	bib19277277_18260421_147682_91_0003_alto.xml-19-23	annotator4	2.0	 	sittning	3
bib11653828_18091209_144028_287_0002_alto.xml-1-13	bib19277277_18950104_147683_4_0002_alto.xml-61-29	annotator4	0.0	 	sittning	3
bib19349359_18950604_148383_65_0002_alto.xml-117-27	bib11653830_18960706_146968_54_0001_alto.xml-35-14	annotator4	0.0	 	sittning	3
bib15873371_18951114_145112_311_0002_alto.xml-144-8	bib19225758_18950213_144022_37_0005_alto.xml-109-18	annotator4	0.0	 	sittning	3
bib13506739_18091106_144030_258_0008_alto.xml-3-1	bib19277277_18950104_147683_4_0002_alto.xml-90-8	annotator4	4.0	 	sittning	3
bib19277277_18300621_147682_140_0004_alto.xml-20-14	bib13506739_17980718_144030_162_0007_alto.xml-2-10	annotator4	1.0	 	sittning	3
bib11653811_19031026_145317_166_0004_alto.xml-57-24	bib15650814_18951014_146365_240_0003_alto.xml-123-33	annotator4	4.0	 	sittning	3
bib13506739_18060311_144030_57_0009_alto.xml-10-6	bib19225758_18950213_144022_37_0005_alto.xml-109-18	annotator4	0.0	 	sittning	3
bib13506739_18210312_144030_59_0014_alto.xml-12-14	bib19223423_17980407_145063_27_0001_alto.xml-2-23	annotator4	0.0	 	sittning	3
bib19277277_18260921_147682_219_0003_alto.xml-23-13	bib13506739_17980718_144030_162_0007_alto.xml-2-10	annotator4	2.0	 	sittning	3
bib13506739_18140302_144030_50_0009_alto.xml-1-8	bib15873936_18960227_147385_24_0001_alto.xml-58-55	annotator4	0.0	 	sittning	3
bib11653825_18091205_145134_142_0002_alto.xml-13-0	bib15975090_18950103_148377_1_0003_alto.xml-87-10	annotator4	1.0	 	sittning	3
bib15650837_18300417_146391_31_0003_alto.xml-8-12	bib19225758_18950213_144022_37_0005_alto.xml-109-18	annotator4	1.0	 	sittning	3
bib13506739_18210312_144030_59_0014_alto.xml-12-14	bib15650837_18300417_146391_31_0003_alto.xml-8-12	annotator4	1.0	 	sittning	3
bib11653811_19030328_145317_49_0002_alto.xml-147-26	bib19225758_18950213_144022_37_0005_alto.xml-109-18	annotator4	1.0	 	sittning	3
bib19225758_18950213_144022_37_0005_alto.xml-109-18	bib13506739_17980718_144030_162_0007_alto.xml-2-10	annotator4	3.0	 	sittning	3
bib11653823_18240612_144010_134_0003_alto.xml-1-21	bib11653828_18031121_144028_266_0003_alto.xml-11-13	annotator4	0.0	 	sittning	3
bib15650837_18300417_146391_31_0003_alto.xml-8-12	bib13506739_18140302_144030_50_0009_alto.xml-1-8	annotator4	1.0	 	sittning	3
bib15760690_18950121_145050_12_0002_alto.xml-25-22	bib19225772_18150315_148004_31_0008_alto.xml-3-3	annotator4	4.0	 	sittning	3
bib19277330_18950509_0_55_0001_alto.xml-31-16	bib11653811_19031024_145317_165_0004_alto.xml-248-15	annotator4	0.0	 	sittning	3
bib19225772_18170611_148004_64_0002_alto.xml-0-23	bib11653828_18031121_144028_266_0003_alto.xml-11-13	annotator4	0.0	 	sittning	3
bib15650837_18280528_146391_43_0002_alto.xml-30-5	bib19349359_18951130_148383_142_0004_alto.xml-62-36	annotator4	3.0	 	sittning	3
bib11653828_18100316_144028_63_0003_alto.xml-7-7	bib19277277_18300621_147682_140_0004_alto.xml-20-14	annotator4	2.0	 	sittning	3
bib19225772_18150315_148004_31_0008_alto.xml-3-3	bib19225758_18950213_144022_37_0005_alto.xml-103-17	annotator4	3.0	 	sittning	3
bib19223423_17980407_145063_27_0001_alto.xml-2-23	bib19277277_18300629_147682_146_0004_alto.xml-32-14	annotator4	0.0	 	sittning	3
bib19225758_18950121_144022_17_0002_alto.xml-47-20	bib19277277_18300621_147682_140_0004_alto.xml-20-14	annotator4	1.0	 	sittning	3
bib19277277_18950104_147683_4_0002_alto.xml-90-8	bib19225758_18950213_144022_37_0005_alto.xml-103-17	annotator4	2.0	 	sittning	3
bib19223423_17980407_145063_27_0001_alto.xml-2-23	bib13506739_18140302_144030_50_0009_alto.xml-1-8	annotator4	0.0	 	sittning	3
bib19277277_18300825_147682_195_0004_alto.xml-4-27	bib13506739_18090706_144030_153_0006_alto.xml-6-2	annotator4	4.0	 	sittning	3
bib11653806_18060801_145120_80_0004_alto.xml-5-56	bib15975090_18950817_148377_97_0003_alto.xml-70-17	annotator4	1.0	 	sittning	3
bib13506739_18140302_144030_50_0009_alto.xml-1-8	bib11653825_18091205_145134_142_0002_alto.xml-13-0	annotator4	0.0	 	sittning	3
bib19223423_18020925_145063_77_0001_alto.xml-0-0	bib19277277_18950104_147683_4_0002_alto.xml-61-29	annotator4	0.0	 	sittning	3
bib11653828_18030901_144028_198_0001_alto.xml-11-44	bib15873371_18951114_145112_311_0002_alto.xml-144-8	annotator4	0.0	 	sittning	3
bib19277277_18280215_147682_39_0004_alto.xml-19-12	bib11653838_19030612_147024_24_0004_alto.xml-24-11	annotator4	2.0	 	sittning	3
bib19227462_18951019_147640_244_0002_alto.xml-124-29	bib19277277_18280215_147682_39_0004_alto.xml-19-12	annotator4	0.0	 	sittning	3
bib11653806_18060801_145120_80_0004_alto.xml-5-56	bib11653828_18030901_144028_198_0001_alto.xml-11-44	annotator4	0.0	 	sittning	3
bib11653811_19030328_145317_49_0002_alto.xml-147-26	bib11653828_18100316_144028_63_0003_alto.xml-7-7	annotator4	4.0	 	sittning	3
bib19277346_18251112_147394_45_0003_alto.xml-0-19	bib13506739_17980718_144030_162_0007_alto.xml-2-10	annotator4	2.0	 	sittning	3
bib15760690_18950121_145050_12_0002_alto.xml-25-22	bib11653825_18091205_145134_142_0002_alto.xml-13-0	annotator4	4.0	 	sittning	3
bib19225772_18150315_148004_31_0008_alto.xml-3-3	bib19277277_18300629_147682_146_0004_alto.xml-32-14	annotator4	1.0	 	sittning	3
bib19277277_18280215_147682_39_0004_alto.xml-19-12	bib15873371_18951212_145112_339_0001_alto.xml-40-11	annotator4	2.0	 	sittning	3
bib19277277_18300621_147682_140_0004_alto.xml-20-14	bib19225772_18270123_148004_9_0001_alto.xml-4-53	annotator4	1.0	 	sittning	3
bib11653825_18091205_145134_142_0002_alto.xml-13-0	bib11653828_18100316_144028_63_0003_alto.xml-7-7	annotator4	3.0	 	sittning	3
bib19277277_18950104_147683_4_0002_alto.xml-103-16	bib15760690_18950427_145050_64_0001_alto.xml-66-1	annotator4	2.0	 	sittning	3
bib11653790_18960828_145648_35_0003_alto.xml-150-18	bib15760600_18950727_146401_88_0001_alto.xml-59-11	annotator4	3.0	 	sittning	3
bib11653830_18960706_146968_54_0001_alto.xml-35-14	bib19277277_18300621_147682_140_0004_alto.xml-20-14	annotator4	4.0	 	sittning	3
bib13506739_18140302_144030_50_0009_alto.xml-1-8	bib19225758_18950213_144022_37_0005_alto.xml-103-17	annotator4	0.0	 	sittning	3
bib15650837_18280528_146391_43_0002_alto.xml-30-5	bib13506739_18090706_144030_153_0006_alto.xml-6-2	annotator4	2.0	 	sittning	3
bib13506739_18170123_144030_18_0011_alto.xml-1-6	bib15873371_18951206_145112_333_0001_alto.xml-71-11	annotator4	1.0	 	sittning	3
bib11653830_18960601_146968_44_0003_alto.xml-47-3	bib15975090_18950817_148377_97_0003_alto.xml-70-17	annotator4	2.0	 	sittning	3
bib19277277_18280215_147682_39_0004_alto.xml-19-12	bib19349359_18951130_148383_142_0004_alto.xml-62-36	annotator4	2.0	 	sittning	3
bib19277180_18950401_147374_27_0003_alto.xml-70-2	bib15873371_18951206_145112_333_0001_alto.xml-71-11	annotator4	2.0	 	sittning	3
bib11653828_18030901_144028_198_0001_alto.xml-11-44	bib13506739_18140302_144030_50_0009_alto.xml-1-8	annotator4	0.0	 	sittning	3
bib19225758_18950213_144022_37_0005_alto.xml-109-18	bib13506739_18210312_144030_59_0014_alto.xml-12-14	annotator4	1.0	 	sittning	3
bib11653811_19030328_145317_49_0002_alto.xml-147-26	bib11653828_18050123_144028_19_0002_alto.xml-5-37	annotator4	0.0	 	sittning	3
bib13506739_18090706_144030_153_0006_alto.xml-6-2	bib11653811_19031024_145317_165_0004_alto.xml-248-15	annotator4	2.0	 	sittning	3
bib13506739_18090306_144030_54_0007_alto.xml-11-2	bib19349359_18951130_148383_142_0004_alto.xml-62-36	annotator4	2.0	 	sittning	3
bib11653828_18100316_144028_63_0003_alto.xml-7-7	bib19277301_18951128_145146_96_0002_alto.xml-90-43	annotator4	1.0	 	sittning	3
bib19277277_18950104_147683_4_0002_alto.xml-90-8	bib13506739_18210312_144030_59_0014_alto.xml-12-14	annotator4	1.0	 	sittning	3
bib19223423_18020925_145063_77_0001_alto.xml-0-0	bib19225758_18950627_144022_146_0002_alto.xml-22-12	annotator4	0.0	 	sittning	3
bib13506739_18220125_144030_21_0011_alto.xml-2-1	bib15869824_18951113_145700_91_0002_alto.xml-6-36	annotator4	2.0	 	sittning	3
bib13506739_17980718_144030_162_0007_alto.xml-2-10	bib15869824_18951113_145700_91_0002_alto.xml-6-36	annotator4	2.0	 	sittning	3
bib15650837_18300417_146391_31_0003_alto.xml-8-12	bib11653828_18100316_144028_63_0003_alto.xml-7-7	annotator4	1.0	 	sittning	3
bib11653790_18960828_145648_35_0003_alto.xml-150-18	bib15869824_18951113_145700_91_0002_alto.xml-6-36	annotator4	4.0	 	sittning	3
bib19225758_18950213_144022_37_0005_alto.xml-109-18	bib19277277_18950104_147683_4_0002_alto.xml-90-8	annotator4	2.0	 	sittning	3
bib15873371_18951024_145112_290_0003_alto.xml-50-25	bib13506739_18220125_144030_21_0011_alto.xml-2-1	annotator4	0.0	 	sittning	3
bib15975090_18950103_148377_1_0003_alto.xml-87-10	bib13506739_18140302_144030_50_0009_alto.xml-1-8	annotator4	1.0	 	sittning	3
bib11653811_19030328_145317_49_0002_alto.xml-147-26	bib15873371_18951212_145112_339_0001_alto.xml-40-11	annotator0	0.0	OCR-error (sent 2 is probably “besittning”)	sittning	3
