context_id	word	gold_sense_id	positions	context
mag_1854_566446.txt-208-24	include_vb	0	118-126	Now there is, we have already intimated, a higher and more comprehensive view of God's universal kingdom, in which it includes and harmonizes these two economies, viz, nature and the supernatural, and by these two factors, like the contending forces of astronomy, settles and adjusts its orbit.
mag_1856_556222.txt-140-17	include_vb	0	81-88	"He has put a generous construction on the phrase "" first settlers, "" and made it include some of the earlier residents whose stay in the territory was but transient."
nf_1845_747909.txt-2085-17	include_vb	0	87-95	In our times extensive and important applications have been made of it, so that it now includes an explanation of all the phenomena of reflexion, refraction, polarization, double refraction, interference.
fic_1836_7349.txt-2541-15	include_vb	0	81-89	The compliment deserves my best courtesy; but I feel interested to have your sex included in it, because, as I am not quite young enough for a boy of fifteen, I expect I shall have to content myself with such small remnant of a heart as
nf_1833_747581.txt-1229-3	include_vb	0	14-22	1 The charter included within its limits the whole colony of New Haven; and as this was done without the consent of
nf_1829_748004.txt-1005-16	include_vb	0	86-94	Among the effects of hope, it is scarcely necessary to observe that joy is especially included, since this is confessedly its most natural and evident result.
nf_1841_747994.txt-437-12	include_vb	0	69-77	extends not beyond the sphere of sensation, our desire for knowledge includes instinct, and it is this which leads many of us to the objects suited to the exercise of our /z/ peculiar talents.
nf_1833_747716.txt-1388-2	include_vb	0	15-23	This reference includes the royal regulation or order of October loth, 1754, which has been so often mentioned, and which belongs to the 3 1st article of the Laws of the Indies.
mag_1840_554841.txt-264-11	include_vb	0	62-69	Passing to the head of secondary instruction, the Report will include descriptions and notices of schools in Great Britain, France, Prussia, and Saxony; each chapter being devoted to a separate country, and preceded by general introductory remarks.
nf_1837_747882.txt-1536-32	include_vb	0	163-170	And in this case it will be immaterial whether the inventor has the monopoly of the compounding or the composition, since the monopoly of either, will, in effect, include both.
nf_1851_771607.txt-1708-2	include_vb	0	7-14	do not include the Palais Royal, which was built by the Orleans branch of the Bourbon family, nor any of the spacious edifices erected for the several Ministers of State and for the transaction of public business.
nf_1841_747861.txt-285-35	include_vb	0	168-176	That moment, every slave in the United States was /z/ free; and, if our colored friends had taken advantage of the declaration here made, and laid in their claim to be included in the family of man, and as a portion of the people of the United States, we do not see, we can not see, how their claim could have been disallowed by the men of that age.
mag_1828_553912.txt-155-3	include_vb	0	19-27	The third division includes the extensive tract of country, which lies between the Chactahatchee and the Appalachicola rivers, and forms the counties of Washington and Jackson.
mag_1833_554231.txt-601-1	include_vb	0	3-11	It includes, under one comprehensive term, the legislative, executive, and judiciary powers, that are habitually exercised through the corresponding departments of the government, as these powers originally existt ogether in the hands of the people.
fic_1853_2409.txt-342-8	include_vb	0	27-34	1 By this I do not mean to include all foreigners, for some of them I consider among the very best of our population, but dancers, &c.,; &c.; TO MY FRIEND MR.
nf_1855_747876.txt-94-1	include_vb	0	3-11	It includes both the independent and the pauper - the native and the
mag_1856_566684.txt-290-25	include_vb	0	129-138	It is to be observed that the greatest number of Bonaparte's family during the time embraced in the scale was only nine, without including several children; and for a portion of time, only six.
mag_1855_505272.txt-562-10	include_vb	0	57-64	The Convention voted that it had always been intended to include him in the sentence against the Bourbons; and with his young son, the Count of Beaujolais, he
nf_1844_747607.txt-704-7	include_vb	0	38-45	Under this denomination we are not to include all the laws given to the people of Israel.
fic_1839_7001.txt-40-5	include_vb	0	20-28	Children, &c.; Time included -- from the afternoon of one day to the close of the following.
fic_1851_746.txt-5392-19	include_vb	0	100-108	By some naturalists who have vaguely heard rumors of the mysterious creature, here spoken of, it is included among the class of cuttle-fish, to which, indeed, in certain external respects it would seem to belong, but only as the Anak of the tribe.
mag_1854_566446.txt-197-3	include_vb	0	12-20	If the work includes an incarnation, as we suppose it must of necessity, then it must be God sending God into the world.
mag_1841_554922.txt-205-26	include_vb	0	136-144	Now this American translation, here alluded to, is not the one prepared under the authority of the Government of the United States, and included in one of the statements submitted to the King of Holland, but is one made for and added to a report of a committee of the Legislature of the
mag_1860_556896.txt-87-14	include_vb	0	74-83	As such, moreover, it must be decided exclusively by historical evidence, including under this designation, however, the internal marks of truth or falsity in the narrative itself.
nf_1853_747555.txt-78-53	include_vb	0	305-313	conjunction with the sentiment of superiority, to prompt to exercises of power this same moral sentiment; since it is certainly possible that power may be sought and used as a means of gratifying the sentiment of benevolence by conferring favors on those whom we love within which purview may possibly be included the great body of the community; though, in general, the limits of the benevolence of the governing power are apt to be a good deal more narrow, and this motive itself, whatever the sphere of its operation, to be much more ostentatiously put forward than facts will warrant.
fic_1835_7133.txt-257-5	include_vb	0	22-30	This region, and that included between 25 and 23 north latitude
mag_1846_565511.txt-118-33	include_vb	0	159-166	"Coleridge has recorded the very striking observation, that "" it can not but be beneath a wise man to be an infidel on the score of what other men think fit to include in their Christianity. """
mag_1849_525388.txt-50-11	include_vb	0	55-63	This resource is capital, under which name may be also included those natural objects and productions which are the subjects of property.
fic_1860_616.txt-3230-30	include_vb	0	150-158	No sooner was the word spoken, than they loosed their hands; and the uproar of the Carnival swept like a tempestuous sea over the spot which they had included within their small circle of isolated feeling.
mag_1839_554749.txt-771-25	include_vb	0	124-131	Not aware of the true nature of the contest, the English Liberal government sought, by yielding, in sub- Under this term we include here (and elsewhere in speaking of Lower Canada) all who use the English tongue; Americans, Scotch, and Irish
mag_1842_555028.txt-387-26	include_vb	0	134-142	His petition to leave the country for the sake of procuring medical aid in England for his eyes was granted, and his property was not included in the list of confiscations on account of his adherence to the mother country.
nf_1850_747423.txt-2088-40	include_vb	0	177-185	It promotes, sustains, and improves a long train of arts, it is not easy to say how many, which are very important to the sustenance, com- * The duty on the import is of course included in the price of the manufactured article.
nf_1847_749455.txt-357-1	include_vb	0	3-11	It included, also, those for the several families; and care was taken that each household should employ the materials furnished for its own use in the manner that was intended, so that no one should be unprovided with necessary apparel.21 In this domestic labor all the female part of the establishment was expected to join.
nf_1859_748098.txt-3074-5	include_vb	0	29-36	The patriotism that does not include within itself the doctrine that every man has inalienable rights to life, liberty and property - the patriotism that leaves that out, is like a man without a heart or a head - a hollow corpse.
fic_1860_9791.txt-2-2	include_vb	0	14-22	The bookplate includes the unofficial version of the University seal, which was drawn in 1916, with the donor's name typed in.
mag_1845_519376.txt-681-14	include_vb	0	66-74	The territories of the United States were at that time (1798) all included between the Atlantic Ocean on the east, and the Mississipi river on the west.
fic_1846_557.txt-3983-5	include_vb	0	26-34	The next points examined, included the person and conduct of the plaintiff.
nf_1844_747533.txt-1670-15	include_vb	0	82-90	There is a third class of literary productions which might, perhaps, be generally included under one or the other of the above heads, but which, to avoid ambiguity, will be separately considered.
nf_1845_747928.txt-3757-37	include_vb	0	173-181	The trees are rapid growing, with ample and lofty heads, and broad, light green, waved leaves- The fruit is more or less heart-shaped, with rich, tender sweet flesh * (This includes the Meriners and Gmniers of the French, which seem to us, practically, not distinct.)
nf_1855_748018.txt-2872-4	include_vb	0	22-29	If the Mosaic account include the fossil species, it does not the existing ones; and if it embrace the latter, it can not the former.
fic_1826_314.txt-5158-21	include_vb	0	104-111	He even darkly hinted that their success might be extended, with proper caution, in such a manner as to include the destruction of all whom they had reason to hate.
nf_1824_747685.txt-2102-22	include_vb	0	91-98	to the commons, was not much less than to pave the way for the rule of the populace, if we include under that name the mass of indigent citizens.
mag_1847_565620.txt-72-76	include_vb	0	426-435	During the last year, the expenses in the home department, including agencies for the collection of funds, -- publ ications designed to diffuse missionary intelligence, and to guide the public mind, -- the support of three secretaries and a treasurer, all of whom devote their whole time to the business of the institution, -- and a variety of miscellaneous expenditures incidental to the work-amounted to $25,798 84, without including the rent
mag_1859_527065.txt-281-30	include_vb	0	154-162	I thought he was creeping down that way, but I was not prepared for a leap spanning sue h a tremendous parenthesis of boarders as this change of position included.
nf_1858_753804.txt-231-2	include_vb	0	13-21	For Progress includes Order, but Order does not include Progress.
mag_1821_553344.txt-383-27	include_vb	0	148-155	The northern boundary was afterwards extended to a line drawn from the mouth of the Yazoo river due east to the Chatahouchee, that the colony might include the settlements at Natchez.
mag_1859_506520.txt-456-28	include_vb	0	126-135	There was no help for it; I was a Virginian-my godfathers had promised and vowed, in my name, that all men were equally free (including, of course, the race of poor Gumbo), that the idea of a monarchy is absurd, and that I had the right to alter my form of government at pleasure.
nf_1832_747819.txt-1795-21	include_vb	0	119-127	She expresses much surprise that her accounts balanced exactly with what he was willing to crive her, though she never included in them the sums she gave away.
mag_1856_556266.txt-148-20	include_vb	0	93-100	That is, the Northern confederacy was to extend, if it should be found practicable, so as to include Maryland.
fic_1851_746.txt-2932-9	include_vb	0	42-50	on land and on sea; Bonapartes and Sharks included.
fic_1836_7276.txt-1135-29	include_vb	0	161-169	Susan suggested, that it was a pity such an opportunity should be confined to their children, and mentioned two or three worthy families whose children might be included.
mag_1840_554814.txt-21-30	include_vb	0	156-164	Its territory, comprising most of the present counties of Plymouth, Barnstable, and Bristol, together with a small tract of land on its southerly side, now included within the limits of Rhode Island, contained about eleven hundred square miles, or about one seventh of the present territory of this Commonwealth.
mag_1823_553477.txt-260-19	include_vb	0	104-112	it has its town subdivisions like the larger litera ture; it boasts of cyclopmdias and commentaries; it includes histories, travels, poems, works in science, theological treatises.
nf_1844_747607.txt-2804-17	include_vb	0	98-106	From all these considerations we are induced to draw this conclusion, that natural death only was included in the punishment denounced against Adam.
mag_1843_565241.txt-170-2	include_vb	0	10-18	both were included in the matter of sin or holiness, and in the desert of praise or blame.
mag_1854_555972.txt-247-84	include_vb	0	395-404	of St. Lawrence and Chesapeake Bay, on one side, to the shores of Oregon and Washington, on the other, with the broad water-shed that is drained into the chain of lakes from Ontario to Superior, prolonged as it is by railroads and canals to the Atlantic on the east, and to the Rocky Mountains in the west, - if we then extend our eye over those mountains to the Pacific, and take in the whole, including, on both sides, the headwaters of the St. Lawrence, Mississippi, Missouri, and Columbia, thus linked and clamped together, not only by nature, but already to some extent, and in the future to an extent beyond our wildest dreams, by art, -- we can not find words to express, or figures to measure, the infinite and ever-multiplying benefits that must ensue from releasing this vast tract of country from all legislative and international impediments, and allowing the arts of peace and the genius of commerce to spread their blessings, unconfined and unrestricted
mag_1847_565713.txt-124-6	include_vb	0	32-39	thing the feeling of honor must include a delicacy of perception of one's own rights and those of others, and a corresponding delicacy of conscience in case of violation by one's self, and of resentment in case of violation by others.
nf_1841_747926.txt-866-2	include_vb	0	9-17	"The term includes all those trees which have an irregular surface in their boughs, more or less varied in outline, but exhibiting in the Tre "" s d whole a top or head comparatively round; as the oak, ash, beech, and walnut."
nf_1843_747650.txt-1405-6	include_vb	0	33-41	Delaware could no more have been included if she had declined to assent, than Canada or Vermont, who did not send delegates to the body.
mag_1830_554068.txt-241-19	include_vb	0	96-104	That in Scotland, for instance, contains about a hundred subjects, but who, with their families included, amount to two hundred and fifty souls, all supported from the labors of the blind, conjointly with the funds of the Institution.
mag_1850_525729.txt-74-7	include_vb	0	30-39	cost of their production, - - including, of course, the distributive charge upon each axe or kettle requisite to compensate the interest, and wear of the capital or accumulated labor invested in the machinery, -- has decreased.
fic_1842_7206.txt-14-54	include_vb	0	286-294	The constancy, with which the charge of caricaturing Nature is brought against writers who attempt the humorous, should lead us to suspect -- particularly as Cervantes, Smollett, Fielding and Scott, to say nothing of more recent eminent examples, have all, at one time or another, been included in the accusation -- that there is less justice and more assumption in the charge, than seems at first possible.
fic_1850_4498.txt-3170-19	include_vb	0	80-88	Now she fixed her bright, wild eyes on her mother, now on the minister, and now included them both in the same glance; as if to detect and explain to herself the relation which they bore to one another.
mag_1854_566406.txt-114-22	include_vb	0	134-142	Those inhabitants, among whose rights guaranteed to them by the treaty no right of sovereignty or jurisdiction over the territory was included, were taken, with great propriety, under the tutelage and training of the republic; and the territory of Orleans, as it was then called, (now the State of Louisiana,) was not permitted to become a State, or to acquire any shadow of sovereignty, till it had learned to use in its public proceedings our mother-tongue, the language of the one // American people.
fic_1835_7133.txt-2552-44	include_vb	0	246-254	"The following additional observations upon New-Orleans, its parish, and neighbourhood, convey, at a glance, the general resources of this region of country, besides containing much information not embodied in the work: -- "" The parish of Orleans includes the city"
mag_1844_555172.txt-355-17	include_vb	0	69-77	The par value of a bond is the amount which is due upon it; and this includes interest as well as principal.
nf_1857_753133.txt-2472-13	include_vb	0	57-64	"Does the phrase "" that the entry (for a town-site) shall include only such land as is actually occupied by the town, "" restrict the entry to those quarter quarter-sections, or forty acre subdivisions alone, on which houses have been erected as part of said town?"
fic_1855_602.txt-150-2	include_vb	0	6-13	""" You include the grounds about the houses? """
fic_1852_2751.txt-7461-23	word_nn	0	110-114	Was it the unrecognized, unallowed sense, that the one of all the world who most longed to have him obey that word, might be to- day beyond seeing him obey it -- for ever?
fic_1845_7295.txt-5930-6	word_nn	0	26-31	The line is uneven -- the words are interrupted.
fic_1841_8921.txt-59-14	word_nn	0	64-68	Thy voice gave answers to my prayers; -- Oh, could desires take word, From out my yearning soul would come The very tones I heard!
mag_1850_565906.txt-277-27	word_nn	0	144-148	He who imagines that the two are equivalents, is ignorant both of the lessons of experience and of the secret and inexhaustible energy of God's word.
nf_1833_747716.txt-636-11	word_nn	0	68-73	"misrepresentations, proceeds, in his concluding paragraph, in these words: "" In addition to the above, a number of other errors, consequential upon those indicated, might be stated. """
mag_1833_564465.txt-82-10	word_nn	0	46-51	As a mere attainment in language, it deals in words and names, not in substantial ideas and things.
fic_1844_7148.txt-1320-22	word_nn	0	112-117	Scarce had the last of this train vanished from his sight, before the same tall savage to whose ear the parting words of Caonabo had been uttered, marshaled the little band which had been left
fic_1844_7187.txt-1166-1	word_nn	0	4-8	The word of command rose to his tongue, when he felt a hand laid lightly on his arm.
nf_1835_748051.txt-1292-19	word_nn	0	107-112	The title educability, is evidently bad, seeing that every faculty is susceptible of cultivation; in other words, capable of exercise and direction.
mag_1848_524944.txt-36-24	word_nn	0	123-127	been so much abused in this country by the rude agitation of what are commonly called politics, that he does not think the word now used with us comports with the dignity of the theme; and the second part of his title is adopted from a conviction that the economical principles of states are to be deduced from their separate experience and adapted to their individual condition.
fic_1833_8847.txt-871-14	word_nn	0	62-67	Pontus Cominius Nay, mock me not; Wrong not my nature by such words, I pray.
mag_1845_587563.txt-17-11	word_nn	0	54-59	Its whole process, therefore, may be expressed in two words, development and discipline.
fic_1853_9200.txt-674-17	word_nn	0	96-101	"I described my impressions frankly, and with what language I could command, concluding with the words, "" In short, I do not like him."
fic_1846_9122.txt-145-6	word_nn	0	29-34	"It will be observed that the words, "" from out my heart, "" involve the first metaphorical expression in the poem."
fic_1848_7992.txt-196-17	word_nn	0	72-77	Said the boy, in pleading tone; Ere his hot, parched lips could say The words, her feet had flown.
nf_1849_772497.txt-1655-2	word_nn	0	5-9	In a word, the tide turned like a flood in favor of granting liberal supplies.
fic_1823_7247.txt-1502-12	word_nn	0	54-58	I have nothing therefore, to offer you, but my simple word.
fic_1847_8803.txt-484-11	word_nn	0	55-59	As in the marriage service, that is the most important word here.
mag_1840_554848.txt-320-21	word_nn	0	106-111	Of two serious points, connected with this important portion of the xvoi'k, we can only say a few passing words, and can afford but small space for extracts.
fic_1855_9053.txt-5226-14	word_nn	0	77-82	"Mr. Incledon shok his head sadly, and gave up the discussion without further words. """
mag_1841_554920.txt-224-18	word_nn	0	84-88	Whether they incline in the right direction, is a point of more doubt, upon which a word shall be said before closing our article.
fic_1851_1253.txt-715-25	word_nn	0	122-126	But the monarch had grown moody and thoughtful, as we have seen, when he realized that his slave loved another; and every word she now uttered in his behalf was bitterness to his very soul.
fic_1848_7193.txt-11492-14	word_nn	0	62-66	"They bury her there, and with her bury the letter, whose last word is the name of her child -- of Madeline. """
fic_1844_8787.txt-57-6	word_nn	0	32-36	If they would reflect that this word sovereign is meaningless in America, if they would banish it from their vocabulary, and remember also, that the minority have rights, over which the majority can have no power, if they would ask whence the majority derives its power, if not from the whole people, they might be led to different conclusions, and might, perhaps, think it more in accordance with virtue to change constitutions by legal means than to overthrow them by the force of arms -- arms stained with fraternal blood.
fic_1827_8314.txt-1304-57	word_nn	0	296-301	"Aurora warn'd the trembling dawn, The silent prince to kindling friendship true, Unbound his girdle rich with Tyrian hue, Cast o'er the shepherd youth his royal vest, And wreath'd the glittering baldric round his breast, With love's strong force his mild resistance quell'd, And thus with gentle words the deed compell'd, -- -- "" Take too this sword in fatal combat true, This bow well-polish'd of the stubborn yew, And when this radiant robe thy bosom dear Shall shield from tempests and from blasts severe, When the keen arrow from this sounding bow, Shall stay the footstep of thy deadly foe, -- Then think of him who gave these gifts to prove The sacred seal of everlasting love. """
fic_1838_7547.txt-2121-4	word_nn	0	18-23	Have I not spoken words, whose power Is as an adamantine chain, -- Linking me from this fatal hour To falsehood, sorrow, guilt, and pain?
fic_1851_3336.txt-1357-39	word_nn	0	190-195	"One woman is too frivolous -- another wants refinement -- one is too indolent and exacting -- and when you can make no other objection, why her style is a little too prononce "" - - the last words were given with ludicrous imitation of his cousin's tone. """
fic_1850_2310.txt-1640-25	word_nn	0	102-106	"Now, "" said Mary Erskine, "" are you ready to begin; because when you once begin, you must not speak a word till the half hour is out. """
fic_1836_7040.txt-654-18	word_nn	0	98-103	Oppressed with the grandeur of the music, and willing to evade the tacit reproach conveyed in the words, Aspasia touched her lyre, and, with mournful tenderness, sung Dan's Hymn to her Sleeping Infant.
fic_1860_9168.txt-2782-19	word_nn	0	87-92	"She did not care so much for the liberties Ben had attempted to take, but his mother's words rankled in her bosom, awakening within her a feeling of bitter resentment; and when, next day, the lady's bell rang out its summons for her to come, she sat still upon the door-steps and gave no heed. """
nf_1844_772139.txt-1720-4	word_nn	0	23-28	They all pledged their words, and took a solemn oath to the same effect before the altar.
nf_1848_747434.txt-1185-25	word_nn	0	129-133	Others suppose it was because the court had cognizance of a certain crime, the Latin name of which has a close affinity with the word star.
nf_1849_748137.txt-2293-2	word_nn	0	12-16	"The noblest word in the catalogue of social virtue is "" Loyalty, "" and the sweetest which"
fic_1818_7631.txt-396-12	word_nn	0	72-76	Whene'er a perspicacity absurd, Spies something wrong in every look and word, Takes great offence, with no offence design'd, The fault that's found is in the finder's mind.
fic_1843_7208.txt-6764-20	word_nn	0	87-91	"I know, "" said Hobbleshank, pushing his open palm toward Puffer Hopkins, "" don't say a word; I know all about it."
fic_1839_1484.txt-3333-27	word_nn	0	127-132	"His slumber was long, but broken; and at length he awoke in terror; for he heard a voice pronounce in his ear distinctly these words; "" They have brought the dead body. """
mag_1837_554503.txt-302-22	word_nn	0	137-142	One other peculiarity of Richardson's Dictionary, to which we have already incidentally adverted, consists in his manner of illustrating words by selections from English authors.
fic_1854_7839.txt-157-6	word_nn	0	32-36	Good Mrs. Goodwin heard never a word, But kept on with her wringing, And though the wind blew most dismally blue, She lightened her care with singing.
nf_1824_747448.txt-1102-17	word_nn	0	67-71	"/q/ "" Few and short were the prayers we said, "" And we spoke not a word of sorrow; "" But we stedfastly gazed on the face of the dead, "" And we bitterly thought of the moiTow. """
nf_1832_747819.txt-690-39	word_nn	0	184-189	"Who am with all humility, May it please your Majesty, "" &c.; Not long after this, Doctor Burnet was discharged from preaching the Thursday lecture at St Clement's, for a sermon on the words -- "" Save me /q/ from the lion's mouth, thou hast heard me from the horns of the unicorns: "" This was thought of dangerous construction, because the lion and unicorn supported the king's escutcheon; so timid a thing is tyranny!"
fic_1858_9768.txt-624-13	word_nn	0	63-68	He said he need not be telling his audience how long ago those words were spoken, for they would not be able to recollect it
mag_1856_590750.txt-114-7	word_nn	0	29-34	To have said this in so many words; to have said it frankly at last
nf_1844_747607.txt-4050-5	word_nn	0	29-34	I propose therefore from the words of the text, I.
fic_1852_2477.txt-778-10	word_nn	0	41-46	"If you feel, "" said Edith, recalling the words of her husband, "" that there is danger in remaining where you are "" -- "" That was hastily spoken, "" Edward Claire interrupted his wife, "" and in a moment of weakness."
nf_1848_765263.txt-2765-1	word_nn	0	4-8	The word of the Chiefs was obeyed, excepting by a few of the Ioways, who appeared to be determined to keep their places, notwithstanding the reiterated command of the Chiefs.
mag_1856_590818.txt-123-3	word_nn	0	13-18	"Here are the words of the platform: "" Resolved, That we recognize the right of the people of all the territories, including Kansas and Nebraska, acting through the fairly-expressed"
fic_1848_7193.txt-7814-10	word_nn	0	49-53	Protestant, it is your boast to read the written word of God.
fic_1835_5605.txt-410-14	word_nn	0	71-75	Young gentlemen, have a couple of eighteen-pound shot got up; pass the word, there, for the sail-maker's mate.
fic_1856_3447.txt-6922-16	word_nn	0	89-94	I scarcely ever spoke without watching the countenance of Ernest to see the effect of my words.
fic_1846_544.txt-2359-16	word_nn	0	74-79	At this moment, Mehevi, who was present, angrily interrupted him; and the words which he uttered in a commanding tone, evidently meant that he must at once cease talking to me and withdraw to the other part of the house.
fic_1839_7023.txt-2324-35	word_nn	0	174-179	I was then taken below, and put into a cot, where I lay comfortable enough for the next three weeks, receiving visits every day from the doctor, and congratulations and kind words from all my shipmates, particularly from the boatswain and the men who were on the island with me; all of whom had been set at liberty, without being punished, and even Mr. Ruffally, the drunken swab of a young gentleman, was liberated from his confinement.
